com.samsung.health.skin_temperature,6302031,3
stat_m1,stat_m2,baseline,start_time,binning_data,stat_n,tag_id,lower_bound,update_time,create_time,client_data_id,upper_bound,max,min,client_data_ver,temperature,time_offset,deviceuuid,comment,pkg_name,end_time,datauuid
,,34.4476,2023-08-20 21:09:00.000,d921f4a3-7b0b-4936-aae3-a2b3fa3cc74f.binning_data.json,,31301,32.77352,2023-08-21 02:51:20.012,2023-08-21 02:51:20.012,,36.121677,35.360104,34.2598,,34.80652,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-08-21 02:28:00.000,d921f4a3-7b0b-4936-aae3-a2b3fa3cc74f,
,,34.042194,2023-10-04 20:53:00.000,33758128-7e23-4763-812b-4d10a94c1542.binning_data.json,,31301,32.49064,2023-10-05 01:30:08.121,2023-10-05 01:30:08.121,,35.59375,36.109325,33.36141,,34.643738,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-10-05 00:59:00.000,33758128-7e23-4763-812b-4d10a94c1542,
,,34.076904,2023-09-05 20:18:00.000,b131658c-320e-49ae-90b0-8e2abe3b215e.binning_data.json,,31301,32.337215,2023-09-06 02:21:11.441,2023-09-06 02:21:11.441,,35.81659,34.10398,32.409027,,33.224037,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-09-06 02:21:00.000,b131658c-320e-49ae-90b0-8e2abe3b215e,
,,34.245193,2023-08-28 21:20:00.000,32030059-9aa7-42d9-bcbf-e8f5179ed257.binning_data.json,,31301,32.424164,2023-08-29 03:36:36.580,2023-08-29 03:36:36.580,,36.066223,35.343315,33.035316,,33.87826,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-08-29 03:11:00.000,32030059-9aa7-42d9-bcbf-e8f5179ed257,
,,34.033073,2023-09-06 18:22:00.000,be6c9766-b000-48ee-9cf6-b7c495e4deb5.binning_data.json,,31301,32.287994,2023-09-07 00:35:05.565,2023-09-07 00:35:05.565,,35.778152,36.606827,33.58268,,35.002216,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-09-07 00:08:00.000,be6c9766-b000-48ee-9cf6-b7c495e4deb5,
,,34.215946,2023-08-29 22:26:00.000,c885c995-6746-427b-af2b-c957937f4009.binning_data.json,,31301,32.435368,2023-08-30 03:22:12.127,2023-08-30 03:22:12.127,,35.99652,36.01914,30.14166,,33.70279,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-08-30 03:00:00.000,c885c995-6746-427b-af2b-c957937f4009,
,,34.367496,2023-08-23 20:04:00.000,4c26d363-442b-4fdc-a297-df8e9e3ff121.binning_data.json,,31301,32.83084,2023-08-24 02:27:31.150,2023-08-24 02:27:31.150,,35.90415,34.32797,31.034164,,32.52539,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-08-24 02:27:00.000,4c26d363-442b-4fdc-a297-df8e9e3ff121,
,,34.062542,2023-09-09 20:35:00.000,6bf90c3b-0a0b-43a7-a6c5-cd0fd3722034.binning_data.json,,31301,32.290928,2023-09-10 01:56:25.272,2023-09-10 01:56:25.272,,35.834156,34.67881,33.842754,,34.338234,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-09-09 23:01:00.000,6bf90c3b-0a0b-43a7-a6c5-cd0fd3722034,
,,34.10641,2023-09-02 21:16:00.000,b8319d5e-08c8-4bad-8827-c78485591389.binning_data.json,,31301,32.295322,2023-09-03 02:01:06.736,2023-09-03 02:01:06.736,,35.917503,34.589043,32.678524,,33.761307,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-09-03 01:34:00.000,b8319d5e-08c8-4bad-8827-c78485591389,
,,34.071106,2023-09-13 20:32:00.000,d2cd8b9d-29c4-4486-bbb0-417422ddab30.binning_data.json,,31301,32.35003,2023-09-14 01:03:39.411,2023-09-14 01:03:39.411,,35.792187,35.194065,32.560905,,33.924984,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-09-14 00:37:00.000,d2cd8b9d-29c4-4486-bbb0-417422ddab30,
,,34.067074,2023-09-10 20:52:00.000,ba4d8a44-ab34-4325-aa71-54a823742b09.binning_data.json,,31301,32.308014,2023-09-10 23:09:28.344,2023-09-10 23:09:28.344,,35.826138,35.144463,33.596344,,34.24236,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-09-10 22:45:00.000,ba4d8a44-ab34-4325-aa71-54a823742b09,
,,,2023-08-16 22:35:00.000,d28fe22f-87cf-4399-a64c-5b62d4ab3705.binning_data.json,,31301,,2023-08-17 03:45:00.123,2023-08-17 03:45:00.123,,,35.67478,33.842247,,34.492207,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-08-17 03:19:00.000,d28fe22f-87cf-4399-a64c-5b62d4ab3705,
,,34.53649,2023-08-21 20:25:00.000,d82cc31f-bcfc-4d77-9d6e-43c75b3f2bf6.binning_data.json,,31301,33.03942,2023-08-22 02:07:51.635,2023-08-22 02:07:51.635,,36.03356,35.13671,32.529987,,33.955807,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-08-22 02:07:00.000,d82cc31f-bcfc-4d77-9d6e-43c75b3f2bf6,
,,34.18352,2023-08-25 21:42:00.000,f8a79591-c977-4b61-87cc-572c764f5b95.binning_data.json,,31301,32.171024,2023-08-26 04:03:01.723,2023-08-26 04:03:01.723,,36.19602,34.966843,33.43412,,34.34196,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-08-26 03:36:00.000,f8a79591-c977-4b61-87cc-572c764f5b95,
,,34.08539,2023-09-12 20:48:00.000,241e1600-00a4-4dde-ac8c-1bde34331ac9.binning_data.json,,31301,32.358833,2023-09-13 01:27:05.213,2023-09-13 01:27:05.213,,35.81194,34.75345,32.457672,,33.571583,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-09-13 01:01:00.000,241e1600-00a4-4dde-ac8c-1bde34331ac9,
,,33.94993,2023-09-25 01:00:00.000,af010662-cded-4177-81e1-feca7750c376.binning_data.json,,31301,32.346745,2023-09-25 02:37:56.505,2023-09-25 02:37:56.505,,35.55311,36.259777,34.18142,,35.029778,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-09-25 02:06:00.000,af010662-cded-4177-81e1-feca7750c376,
,,33.99751,2023-09-18 21:42:00.000,4df79fe3-0a8a-4fd3-82a4-700421a18604.binning_data.json,,31301,32.28658,2023-09-19 01:25:32.796,2023-09-19 01:25:32.796,,35.70844,35.262577,33.90661,,34.52744,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-09-19 00:59:00.000,4df79fe3-0a8a-4fd3-82a4-700421a18604,
,,34.019928,2023-10-05 21:31:00.000,fc6f021c-1504-42f2-8aa7-de04eed20b13.binning_data.json,,31301,32.506966,2023-10-07 03:50:47.790,2023-10-06 01:51:29.029,,35.532894,35.75624,33.715668,,34.666225,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-10-06 01:09:00.000,fc6f021c-1504-42f2-8aa7-de04eed20b13,
,,34.053226,2023-10-06 22:23:00.000,f6142981-1298-4ae8-8d63-a6229d23ce73.binning_data.json,,31301,32.57273,2023-10-08 06:02:56.898,2023-10-07 03:50:45.537,,35.53372,35.463238,33.691196,,34.330715,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-10-07 03:44:00.000,f6142981-1298-4ae8-8d63-a6229d23ce73,
,,34.05685,2023-10-06 01:44:00.000,0e49cbea-39fd-4573-b529-3620dc319871.binning_data.json,,31301,32.569607,2023-10-08 06:02:58.306,2023-10-06 04:21:51.171,,35.544098,34.66615,33.270576,,33.834522,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-10-06 03:40:00.000,0e49cbea-39fd-4573-b529-3620dc319871,
,,34.041462,2023-10-08 09:47:00.000,b4aa4342-6f1a-4201-9463-b7806371d58b.binning_data.json,,31301,32.563103,2023-10-10 02:29:28.053,2023-10-08 13:17:45.564,,35.51982,35.414413,33.49864,,34.524136,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-10-08 12:26:00.000,b4aa4342-6f1a-4201-9463-b7806371d58b,
,,34.058292,2023-10-08 00:18:00.000,1666c085-4a7a-4608-a26c-4bdf3ae198b6.binning_data.json,,31301,32.578613,2023-10-10 02:29:28.007,2023-10-08 06:02:52.597,,35.53797,34.55246,32.59063,,33.73697,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-10-08 04:38:00.000,1666c085-4a7a-4608-a26c-4bdf3ae198b6,
,,34.044746,2023-10-09 20:07:00.000,08539d16-5501-44fb-bfb2-1634a9f13af0.binning_data.json,,31301,32.57417,2023-10-10 02:29:24.121,2023-10-10 02:29:24.121,,35.515324,34.748695,33.64544,,34.18507,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-10-10 02:29:00.000,08539d16-5501-44fb-bfb2-1634a9f13af0,
,,34.050648,2023-10-08 21:16:00.000,e6bb4f3d-71ea-4a30-afbd-7e17fc002bc3.binning_data.json,,31301,32.572014,2023-10-11 01:20:14.421,2023-10-09 03:10:58.435,,35.529278,34.843685,33.003983,,34.00144,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-10-09 02:09:00.000,e6bb4f3d-71ea-4a30-afbd-7e17fc002bc3,
,,34.034054,2023-10-10 19:27:00.000,0d1f0520-45f1-458f-b9ff-89f0cc9d2e84.binning_data.json,,31301,32.58495,2023-10-11 01:20:12.284,2023-10-11 01:20:12.284,,35.48316,35.245953,33.5187,,34.170013,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-10-11 00:56:00.000,0d1f0520-45f1-458f-b9ff-89f0cc9d2e84,
,,34.075375,2023-10-12 19:58:00.000,bb677746-2f73-4593-a600-9ed79db42c4c.binning_data.json,,31301,32.694702,2023-10-13 02:36:51.922,2023-10-13 02:36:51.922,,35.45605,35.064144,31.917791,,33.60036,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-10-13 02:36:00.000,bb677746-2f73-4593-a600-9ed79db42c4c,
,,34.06155,2023-10-14 21:24:00.000,bc1937e4-854a-4cbc-b92e-dd9273999732.binning_data.json,,31301,32.680183,2023-10-16 03:03:02.656,2023-10-15 00:29:20.638,,35.442917,35.159153,32.187534,,33.233807,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-10-14 23:55:00.000,bc1937e4-854a-4cbc-b92e-dd9273999732,
,,34.06001,2023-10-15 00:24:00.000,b4d55042-96a0-4448-989e-5e8d693d6fc0.binning_data.json,,31301,32.681244,2023-10-15 08:52:33.764,2023-10-15 08:52:33.764,,35.43877,33.584858,32.571667,,33.320423,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-10-15 02:00:00.000,b4d55042-96a0-4448-989e-5e8d693d6fc0,
,,34.053974,2023-10-11 21:08:00.000,408e38da-2a85-42be-9b5d-959a7763e0d0.binning_data.json,,31301,32.628666,2023-10-15 00:29:23.605,2023-10-12 02:53:34.117,,35.479286,34.9001,33.793835,,34.21306,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-10-12 02:08:00.000,408e38da-2a85-42be-9b5d-959a7763e0d0,
,,34.05167,2023-10-15 21:12:00.000,ec8a9db4-7dfb-43d0-8b91-b53fe5d3bb60.binning_data.json,,31301,32.67128,2023-10-16 03:02:59.803,2023-10-16 03:02:59.803,,35.43206,35.23474,32.365967,,33.95356,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-10-16 03:02:00.000,ec8a9db4-7dfb-43d0-8b91-b53fe5d3bb60,
,,34.047413,2023-10-16 21:55:00.000,a7e065f4-ec7c-4142-ae6b-123fa7feeb84.binning_data.json,,31301,32.653774,2023-10-19 03:22:59.559,2023-10-17 03:41:53.528,,35.441055,34.100353,31.824692,,33.069565,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-10-17 02:51:00.000,a7e065f4-ec7c-4142-ae6b-123fa7feeb84,
,,33.998367,2023-10-17 22:16:00.000,2da0688d-f63c-45fa-8688-69d446ddb14e.binning_data.json,,31301,32.56231,2023-10-19 03:22:59.591,2023-10-18 03:17:45.084,,35.434425,33.6158,32.616592,,33.139977,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-10-18 02:31:00.000,2da0688d-f63c-45fa-8688-69d446ddb14e,
,,33.947502,2023-10-22 17:52:00.000,f0fd15f6-e926-4e7a-8900-26c668b8ffb9.binning_data.json,,31301,32.541653,2023-10-22 20:57:58.744,2023-10-22 20:57:58.744,,35.35335,35.436874,33.83526,,34.907516,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-10-22 20:31:00.000,f0fd15f6-e926-4e7a-8900-26c668b8ffb9,
,,33.93743,2023-10-21 23:29:00.000,8a829c59-db80-42d9-b60a-97d4c499d862.binning_data.json,,31301,32.51685,2023-10-24 03:16:48.747,2023-10-22 01:28:34.371,,35.358013,34.23174,32.948227,,33.62507,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-10-22 00:38:00.000,8a829c59-db80-42d9-b60a-97d4c499d862,
,,33.958363,2023-10-22 21:27:00.000,907e5905-7fff-4d91-aae5-48b867a3023e.binning_data.json,,31301,32.546272,2023-10-24 03:16:44.027,2023-10-23 00:18:01.203,,35.370453,34.91157,34.12458,,34.501354,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-10-22 23:39:00.000,907e5905-7fff-4d91-aae5-48b867a3023e,
,,33.966652,2023-10-23 20:15:00.000,b32d24bc-1a4a-41ae-b273-2f12407452ad.binning_data.json,,31301,32.558376,2023-10-24 03:16:42.119,2023-10-24 03:16:42.119,,35.374928,34.695614,32.756245,,33.734238,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-10-24 03:16:00.000,b32d24bc-1a4a-41ae-b273-2f12407452ad,
,,33.940735,2023-10-19 21:57:00.000,4b88cd9f-c165-41b5-a657-c1dabe66138b.binning_data.json,,31301,32.473454,2023-10-22 01:28:37.046,2023-10-20 04:08:17.096,,35.40802,34.966583,33.11525,,34.10082,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-10-20 03:19:00.000,4b88cd9f-c165-41b5-a657-c1dabe66138b,
,,33.960854,2023-10-18 22:03:00.000,3218a14c-2a5c-45de-8f86-981d8fe2b5e1.binning_data.json,,31301,32.51355,2023-10-20 04:08:20.839,2023-10-19 03:22:56.154,,35.408157,34.7937,31.811953,,33.50474,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-10-19 02:37:00.000,3218a14c-2a5c-45de-8f86-981d8fe2b5e1,
,,33.97611,2023-10-24 21:48:00.000,1373d8ce-310b-4ba5-8f19-bfe36bd86eeb.binning_data.json,,31301,32.608906,2023-10-27 04:15:27.212,2023-10-25 03:31:09.312,,35.343307,35.214703,33.928757,,34.439655,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-10-25 02:40:00.000,1373d8ce-310b-4ba5-8f19-bfe36bd86eeb,
,,33.993332,2023-10-25 21:26:00.000,488deb32-4869-4e0d-9374-75b465b906fa.binning_data.json,,31301,32.63539,2023-10-27 04:15:27.266,2023-10-26 03:05:51.822,,35.35127,35.49517,32.782368,,33.745796,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-10-26 02:10:00.000,488deb32-4869-4e0d-9374-75b465b906fa,
,,34.025116,2023-10-27 22:18:00.000,daf35cb8-8b41-4848-9302-e64ac9039c7b.binning_data.json,,31301,32.68155,2023-10-29 05:47:17.703,2023-10-28 00:56:46.148,,35.368687,33.817184,32.5727,,33.144573,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-10-28 00:11:00.000,daf35cb8-8b41-4848-9302-e64ac9039c7b,
,,34.000507,2023-10-28 21:11:00.000,32b1fff3-f91e-4ee7-bd8a-49b65daeb9b5.binning_data.json,,31301,32.637054,2023-10-30 03:33:04.383,2023-10-29 05:46:47.728,,35.363964,34.864532,32.576298,,33.858784,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-10-29 05:07:00.000,32b1fff3-f91e-4ee7-bd8a-49b65daeb9b5,
,,34.00527,2023-10-26 22:47:00.000,43eea0c9-2aba-494c-ac7e-4aaa1ab3d53d.binning_data.json,,31301,32.654644,2023-10-29 05:47:17.646,2023-10-27 04:15:24.421,,35.355892,35.16496,33.46389,,34.430008,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-10-27 03:23:00.000,43eea0c9-2aba-494c-ac7e-4aaa1ab3d53d,
,,33.9816,2023-10-29 21:17:00.000,5702426c-a391-4c3c-886c-6955021e9fa8.binning_data.json,,31301,32.63287,2023-10-30 03:33:04.479,2023-10-30 03:32:59.381,,35.330334,35.55544,31.810135,,33.398304,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-10-30 03:21:00.000,5702426c-a391-4c3c-886c-6955021e9fa8,
,,33.9572,2023-10-31 19:18:00.000,b93ba8ec-f41a-4000-b2c8-e26994e1e5bb.binning_data.json,,31301,32.555626,2023-11-01 01:56:33.361,2023-11-01 01:56:33.361,,35.358776,35.353916,33.649075,,34.36559,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-11-01 01:32:00.000,b93ba8ec-f41a-4000-b2c8-e26994e1e5bb,
,,33.925594,2023-10-30 19:29:00.000,0535cd3a-35bb-4db1-b8c4-82dade4f2db5.binning_data.json,,31301,32.532265,2023-11-02 01:47:51.909,2023-10-31 03:31:29.367,,35.318924,35.751183,33.976383,,34.51146,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-10-31 02:52:00.000,0535cd3a-35bb-4db1-b8c4-82dade4f2db5,
,,33.978386,2023-11-01 21:19:00.000,aae08709-be6c-4f98-a07c-60df3ddfd8b2.binning_data.json,,31301,32.568245,2023-11-02 01:47:49.024,2023-11-02 01:47:49.024,,35.388523,34.8212,33.624916,,34.295742,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-11-02 01:23:00.000,aae08709-be6c-4f98-a07c-60df3ddfd8b2,
,,33.96694,2023-11-02 21:59:00.000,566db60a-5a87-466f-864c-497c2c5a99fa.binning_data.json,,31301,32.584206,2023-11-03 03:02:36.343,2023-11-03 03:02:36.343,,35.349678,35.576008,33.64031,,34.47588,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-11-03 02:33:00.000,566db60a-5a87-466f-864c-497c2c5a99fa,
,,33.967022,2023-11-03 20:45:00.000,68d3ae03-5b04-4ecf-8cfd-c1b25129eda8.binning_data.json,,31301,32.588154,2023-11-06 02:53:39.145,2023-11-04 04:16:49.916,,35.34589,35.230633,31.679296,,33.562973,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-11-04 03:26:00.000,68d3ae03-5b04-4ecf-8cfd-c1b25129eda8,
,,33.93235,2023-11-05 20:24:00.000,47773cb5-43a6-4a4d-8b9b-10ab9567e9b1.binning_data.json,,31301,32.511578,2023-11-06 02:53:36.157,2023-11-06 02:53:36.157,,35.353123,35.28793,32.53192,,34.182667,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-11-06 02:29:00.000,47773cb5-43a6-4a4d-8b9b-10ab9567e9b1,
,,33.99122,2023-11-11 22:23:00.000,9070733f-5ccb-4f67-a9f4-819ec0d74eac.binning_data.json,,31301,32.493458,2023-11-12 01:26:35.543,2023-11-12 01:26:35.543,,35.48898,35.236084,32.52685,,33.90868,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-11-12 00:55:00.000,9070733f-5ccb-4f67-a9f4-819ec0d74eac,
,,33.997986,2023-11-10 19:39:00.000,ca8fdd93-87f4-40a0-93c9-ae1c2dfef1a6.binning_data.json,,31301,32.48202,2023-11-11 02:18:31.453,2023-11-11 02:18:31.453,,35.513947,34.78177,32.777454,,33.855648,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-11-11 02:18:00.000,ca8fdd93-87f4-40a0-93c9-ae1c2dfef1a6,
,,33.925457,2023-11-09 19:09:00.000,0c9ecba7-3800-4066-a782-e92777ffa8c4.binning_data.json,,31301,32.45106,2023-11-10 02:27:38.743,2023-11-10 02:27:38.743,,35.399857,36.110607,34.068188,,35.016815,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-11-10 02:01:00.000,0c9ecba7-3800-4066-a782-e92777ffa8c4,
,,33.937023,2023-11-06 21:56:00.000,ee0b49b1-4e32-4369-b2e2-bb7176d6ffd5.binning_data.json,,31301,32.501194,2023-11-09 03:18:04.853,2023-11-07 03:05:05.045,,35.37285,35.09884,33.321888,,34.155445,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-11-07 02:23:00.000,ee0b49b1-4e32-4369-b2e2-bb7176d6ffd5,
,,33.936626,2023-11-08 20:39:00.000,dc33c6cb-e9e6-4275-9c6e-3450ed1194cf.binning_data.json,,31301,32.478954,2023-11-09 03:18:04.879,2023-11-09 03:17:58.845,,35.394295,34.998264,32.6081,,33.929905,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-11-09 02:41:00.000,dc33c6cb-e9e6-4275-9c6e-3450ed1194cf,
,,33.93283,2023-11-07 18:47:00.000,cd28cb7d-49b0-4b0d-bffc-8104a7055a82.binning_data.json,,31301,32.48283,2023-11-09 03:18:03.210,2023-11-08 02:10:03.836,,35.38283,35.47422,33.261204,,34.18836,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-11-08 01:24:00.000,cd28cb7d-49b0-4b0d-bffc-8104a7055a82,
,,34.01001,2023-11-12 19:18:00.000,98cb87d6-159d-4c40-909c-742b1c1f6922.binning_data.json,,31301,32.526783,2023-11-14 03:18:53.794,2023-11-13 03:02:05.301,,35.493237,35.936214,31.949736,,33.65836,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-11-13 02:04:00.000,98cb87d6-159d-4c40-909c-742b1c1f6922,
,,34.061375,2023-11-15 19:08:00.000,bc12c24c-163b-4a0d-a177-802e05bfccd0.binning_data.json,,31301,32.601578,2023-11-16 03:14:46.990,2023-11-16 03:14:46.990,,35.521168,35.414764,32.549988,,34.056946,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-11-16 02:12:00.000,bc12c24c-163b-4a0d-a177-802e05bfccd0,
,,34.02449,2023-11-14 21:28:00.000,900b96ea-b5a4-47c9-ad03-ab8b28c12620.binning_data.json,,31301,32.547356,2023-11-16 06:17:39.482,2023-11-15 02:48:11.204,,35.50162,35.24786,33.481907,,34.30465,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-11-15 02:33:00.000,900b96ea-b5a4-47c9-ad03-ab8b28c12620,
,,34.056435,2023-11-17 22:24:00.000,12b132d2-f180-4deb-86bd-249073132fe8.binning_data.json,,31301,32.56705,2023-11-18 01:04:14.828,2023-11-18 01:04:14.828,,35.545822,34.933784,33.68332,,34.249474,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-11-18 00:39:00.000,12b132d2-f180-4deb-86bd-249073132fe8,
,,33.993893,2023-11-13 20:07:00.000,833c76c3-21e1-4e9a-b9c3-aaa21d95b43b.binning_data.json,,31301,32.493565,2023-11-17 02:35:03.097,2023-11-14 03:18:49.796,,35.49422,35.566505,32.260128,,33.91467,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-11-14 02:32:00.000,833c76c3-21e1-4e9a-b9c3-aaa21d95b43b,
,,34.080013,2023-11-16 20:37:00.000,8470bcb6-50e2-4041-820d-adcd85c420eb.binning_data.json,,31301,32.619125,2023-11-18 07:20:42.354,2023-11-17 02:35:00.157,,35.540897,34.8594,32.05483,,33.48031,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-11-17 01:54:00.000,8470bcb6-50e2-4041-820d-adcd85c420eb,
,,34.059353,2023-11-18 22:07:00.000,9e926446-8eb0-431f-b435-3a19f996693d.binning_data.json,,31301,32.579082,2023-11-21 03:33:20.383,2023-11-19 04:58:22.134,,35.539627,34.492744,32.415108,,33.50779,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-11-19 04:06:00.000,9e926446-8eb0-431f-b435-3a19f996693d,
,,,2023-11-21 21:08:00.000,6246e99b-0863-49c6-84a0-997cf0003cf8.binning_data.json,,31301,,2023-11-23 03:51:42.388,2023-11-22 03:48:15.528,,,34.799885,32.802895,,33.726154,UTC+0530,Zi2tKAbhgt,,com.sec.android.app.shealth,2023-11-22 03:00:00.000,6246e99b-0863-49c6-84a0-997cf0003cf8,
,,,2023-11-20 19:18:00.000,a99600b4-8c79-4085-a35a-0d9c6a03569b.binning_data.json,,31301,,2023-11-22 03:48:18.407,2023-11-21 03:33:16.201,,,35.193596,33.4884,,34.246593,UTC+0530,Zi2tKAbhgt,,com.sec.android.app.shealth,2023-11-21 02:39:00.000,a99600b4-8c79-4085-a35a-0d9c6a03569b,
,,34.0591,2023-11-18 05:41:00.000,9887f9f0-e828-454c-abf3-1862658e3eed.binning_data.json,,31301,32.576546,2023-11-21 03:33:20.344,2023-11-18 07:20:39.036,,35.541656,35.23341,33.518757,,34.098255,UTC+0530,z/yAO0rODv,,com.sec.android.app.shealth,2023-11-18 06:51:00.000,9887f9f0-e828-454c-abf3-1862658e3eed,
,,34.036827,2023-11-23 21:36:00.000,bab730a9-9dd6-47c1-8ab5-b63c7c9be00a.binning_data.json,,31301,32.954067,2023-11-25 02:13:39.013,2023-11-24 02:25:14.657,,35.11959,34.45245,32.411617,,33.633446,UTC+0530,Zi2tKAbhgt,,com.sec.android.app.shealth,2023-11-24 01:44:00.000,bab730a9-9dd6-47c1-8ab5-b63c7c9be00a,
,,33.968513,2023-11-24 19:52:00.000,29a084ce-e979-4c2b-87e9-f485a76c1c7e.binning_data.json,,31301,32.837826,2023-11-25 02:13:36.995,2023-11-25 02:13:36.995,,35.0992,35.130215,31.208946,,32.245743,UTC+0530,Zi2tKAbhgt,,com.sec.android.app.shealth,2023-11-25 02:13:00.000,29a084ce-e979-4c2b-87e9-f485a76c1c7e,
,,,2023-11-22 20:55:00.000,dc960288-1304-45ec-b874-0a04ccec34af.binning_data.json,,31301,,2023-11-25 02:13:38.946,2023-11-23 03:51:37.573,,,35.1029,32.816685,,34.116608,UTC+0530,Zi2tKAbhgt,,com.sec.android.app.shealth,2023-11-23 03:04:00.000,dc960288-1304-45ec-b874-0a04ccec34af,
,,33.771946,2023-11-26 23:18:00.000,5be42cf6-2f18-4d12-a092-801b0362f735.binning_data.json,,31301,31.712545,2023-11-27 03:42:00.794,2023-11-27 03:42:00.794,,35.83135,35.30385,33.759933,,34.61427,UTC+0530,Zi2tKAbhgt,,com.sec.android.app.shealth,2023-11-27 03:10:00.000,5be42cf6-2f18-4d12-a092-801b0362f735,
,,33.61035,2023-11-25 23:49:00.000,3ebb4887-9fca-4987-a1ba-4d58a211f9ee.binning_data.json,,31301,31.675657,2023-11-28 03:24:58.392,2023-11-26 04:16:08.141,,35.545048,36.352695,34.01307,,35.042564,UTC+0530,Zi2tKAbhgt,,com.sec.android.app.shealth,2023-11-26 03:45:00.000,3ebb4887-9fca-4987-a1ba-4d58a211f9ee,
,,33.85383,2023-11-27 23:51:00.000,27ed0708-3f8b-4e6f-938b-7ca630cd16db.binning_data.json,,31301,31.815252,2023-11-28 03:24:56.621,2023-11-28 03:24:56.621,,35.892406,35.821728,33.550686,,35.056484,UTC+0530,Zi2tKAbhgt,,com.sec.android.app.shealth,2023-11-28 02:58:00.000,27ed0708-3f8b-4e6f-938b-7ca630cd16db,
