com.samsung.shealth.exercise.weather,6302031,3
uv_index,sunset_time,start_time,latitude,custom,wind_direction,phrase,sundown_time,temperature_scale,content_provider,update_time,create_time,type,longitude,temperature,humidity,time_offset,deviceuuid,exercise_id,pkg_name,wind_speed_unit,forecast_time,wind_speed,icon_info_id,datauuid
,,2024-08-11 03:11:57.727,13.037801,,300.WNW,Fog,,1,TWC,2024-08-11 03:30:45.199,2024-08-11 03:30:45.199,1,80.149,30.0,75,UTC+0530,/l7YF9Xtrq,237dfd89-54d5-4a69-9c6a-6b73c85e0eeb,com.sec.android.app.shealth,km/h,,10.0,4,6c4e3dca-3720-4ad6-9313-b93c4221f3e6,
,,2024-08-11 05:19:07.859,13.02137,,320.NW,Partly Cloudy,,1,TWC,2024-08-11 05:49:16.883,2024-08-11 05:49:16.883,1,80.183304,33.0,68,UTC+0530,/l7YF9Xtrq,fe4bb475-d492-4937-a3e0-b79f7654c0d2,com.sec.android.app.shealth,km/h,,16.0,2,bdf49707-e2d4-432c-926b-7d0c4249fc22,
,,2024-08-12 02:46:26.544,13.038787,,280.W,Fog,,1,TWC,2024-08-12 03:11:16.728,2024-08-12 03:11:16.728,1,80.1489,28.0,87,UTC+0530,/l7YF9Xtrq,95ffd491-7329-4853-b393-60fc715d7751,com.sec.android.app.shealth,km/h,,11.0,4,26a31dc4-5b94-4ef0-8c51-2a627149a5e8,
,,2024-08-13 17:56:43.820,13.02241,,160.SSE,Mostly Cloudy,,1,TWC,2024-08-13 18:09:50.465,2024-08-13 18:09:50.465,1,80.177025,29.0,85,UTC+0530,/l7YF9Xtrq,c9a6baef-b3ee-420b-890a-2ead5b929631,com.sec.android.app.shealth,km/h,,11.0,3,4953bfad-6fd8-4ec2-963a-9f1f41d1b615,
,,2024-08-14 03:10:16.156,13.038356,,260.W,Mostly Cloudy,,1,TWC,2024-08-14 03:28:16.951,2024-08-14 03:28:16.951,1,80.148254,32.0,75,UTC+0530,/l7YF9Xtrq,95aa63d6-bc1d-40e6-a86f-7de6aa983a3a,com.sec.android.app.shealth,km/h,,5.0,3,65efe6bf-81fa-446d-8e22-90399219cdf9,
,,2024-08-20 04:11:56.560,13.038214,,230.SW,Fog,,1,TWC,2024-08-20 04:29:37.738,2024-08-20 04:29:37.738,1,80.14872,31.0,74,UTC+0530,/l7YF9Xtrq,bf80641f-64bd-4a69-8d18-cb11aad17cf7,com.sec.android.app.shealth,km/h,,11.0,4,4c48b07f-7a37-4d26-9830-5f450771557d,
,,2024-08-20 16:00:43.926,13.027947,,170.S,Fog,,1,TWC,2024-08-20 16:25:19.877,2024-08-20 16:25:19.877,1,80.15934,30.0,85,UTC+0530,/l7YF9Xtrq,70ac7a3c-e787-4321-a034-20d311b499ba,com.sec.android.app.shealth,km/h,,11.0,4,d87030bc-ba10-400c-abb8-ad9854b44347,
,,2024-08-20 15:46:16.865,13.027469,,170.S,Mist,,1,TWC,2024-08-20 16:00:31.309,2024-08-20 16:00:31.309,1,80.15961,30.0,84,UTC+0530,/l7YF9Xtrq,3331bbab-c849-4a52-a476-440f7fd9613d,com.sec.android.app.shealth,km/h,,11.0,4,8cc93152-3362-4ace-92a9-6310d6fb4189,
,,2024-08-21 14:57:04.833,13.022876,,190.S,Partly Cloudy,,1,TWC,2024-08-21 15:08:32.303,2024-08-21 15:08:32.303,1,80.17316,30.0,75,UTC+0530,/l7YF9Xtrq,9efaf008-338d-48db-9194-f60df87d17d8,com.sec.android.app.shealth,km/h,,16.0,19,00ee39c7-9b98-4644-90ad-65e4c18d3e6d,
,,2024-08-21 16:19:01.242,13.027567,,190.S,Partly Cloudy,,1,TWC,2024-08-21 17:38:26.412,2024-08-21 17:38:26.412,1,80.15966,30.0,76,UTC+0530,/l7YF9Xtrq,f76fae9c-d402-409f-bf41-28fdba3fd5cd,com.sec.android.app.shealth,km/h,,14.0,19,0a28a186-98d8-4b21-b086-0d3e2cd0f3cb,
,,2024-08-22 17:53:02.963,13.022719,,,Mist,,1,,2024-08-23 20:24:04.185,2024-08-23 20:24:04.185,1,80.1759,30.0,,UTC+0530,/l7YF9Xtrq,5f6174b4-f078-4faf-ba86-5b7e8733c495,com.sec.android.app.shealth,,,,,13a5c371-ffec-421f-83d3-59ebd982fe13,
,,2024-08-28 15:45:42.068,13.0248995,,180.S,Mist,,1,TWC,2024-08-28 15:59:45.820,2024-08-28 15:59:45.820,1,80.17658,29.0,83,UTC+0530,/l7YF9Xtrq,fe82ef27-de05-416d-8526-c1bcee1ffff2,com.sec.android.app.shealth,km/h,,10.0,4,57a5b686-5bd8-41e1-b5cd-7ee8fded8dac,
,,2024-08-31 20:02:21.711,13.01372,,250.WSW,Partly Cloudy,,1,TWC,2024-08-31 20:58:47.613,2024-08-31 20:58:47.613,1,80.18995,29.0,74,UTC+0530,/l7YF9Xtrq,f82cc8a5-aa48-4897-a44a-15708656e216,com.sec.android.app.shealth,km/h,,11.0,19,6b9dbe3d-b640-4324-becd-4cdebe60b459,
,,2024-09-03 14:19:03.075,13.022381,,180.S,Mist,,1,TWC,2024-09-03 14:35:10.304,2024-09-03 14:35:10.304,1,80.17688,29.0,85,UTC+0530,/l7YF9Xtrq,bb51f6ea-c940-4a9c-93f7-e02b9839da84,com.sec.android.app.shealth,km/h,,18.0,4,016cee7e-cdbb-4c93-a121-1644c0e2c0e6,
,,2024-09-03 16:44:34.368,13.02756,,50.NE,Light Rain,,1,TWC,2024-09-03 17:33:21.653,2024-09-03 17:33:21.653,1,80.15973,26.0,91,UTC+0530,/l7YF9Xtrq,b5628654-660e-4f76-9789-8b0c8cce7c87,com.sec.android.app.shealth,km/h,,5.0,5,76ef3cc4-b290-4b55-b3cd-f3803d991016,
,,2024-09-04 04:11:42.938,13.038395,,290.WNW,Fog,,1,TWC,2024-09-04 04:37:48.399,2024-09-04 04:37:48.399,1,80.14816,28.0,89,UTC+0530,/l7YF9Xtrq,194886a9-77de-4d4d-aeab-0803900e54a1,com.sec.android.app.shealth,km/h,,5.0,4,898c9a7b-c851-416a-bb42-1ce3d71018ee,
,,2024-09-04 14:32:48.219,13.022557,,150.SSE,Mist,,1,TWC,2024-09-04 14:57:58.460,2024-09-04 14:57:58.460,1,80.176186,29.0,81,UTC+0530,/l7YF9Xtrq,f1be747d-e6dd-4413-a6d9-76174cd06ff8,com.sec.android.app.shealth,km/h,,8.0,4,be9d29fa-8835-4479-b3cc-c68df7af753b,
,,2024-09-04 16:47:05.220,13.038047,,200.SSW,Fog,,1,TWC,2024-09-04 17:56:51.960,2024-09-04 17:56:51.960,1,80.14796,29.0,80,UTC+0530,/l7YF9Xtrq,c94c8ce5-8987-4feb-b5de-f1a042ddfb4e,com.sec.android.app.shealth,km/h,,10.0,4,3307dc82-32c7-4ff4-87c6-7578916379e4,
,,2024-09-06 03:41:03.727,13.038265,,260.W,Fog,,1,TWC,2024-09-06 04:15:01.189,2024-09-06 04:15:01.189,1,80.14796,29.0,85,UTC+0530,/l7YF9Xtrq,344ee2ee-f039-4d57-a0b2-d67ee0a604fc,com.sec.android.app.shealth,km/h,,5.0,4,b4572a3d-12de-4fa0-bc86-74f2f44d1117,
,,2024-09-06 14:19:30.013,13.02243,,190.S,Mist,,1,TWC,2024-09-06 14:25:11.014,2024-09-06 14:25:11.014,1,80.17601,31.0,77,UTC+0530,/l7YF9Xtrq,31591044-f6cc-49f0-bfb0-f5845091d912,com.sec.android.app.shealth,km/h,,5.0,4,c224e7e6-3546-418a-b4ac-dcc9a1992eb6,
,,2024-09-06 15:33:30.453,13.022141,,190.S,Fog,,1,TWC,2024-09-06 15:48:54.444,2024-09-06 15:48:54.444,1,80.183624,30.0,78,UTC+0530,/l7YF9Xtrq,5dcb30ee-952a-4baf-b57e-919440a06e62,com.sec.android.app.shealth,km/h,,6.0,4,b217b637-e997-44f9-a58b-3decb843187e,
,,2024-09-06 17:07:45.857,13.022381,,240.WSW,Fog,,1,TWC,2024-09-06 17:50:55.037,2024-09-06 17:50:55.037,1,80.17604,29.0,81,UTC+0530,/l7YF9Xtrq,ae4f6faf-2108-4dc4-a6f5-9bb667be78f2,com.sec.android.app.shealth,km/h,,10.0,4,848166c3-9310-418f-a1d8-98eeaa409931,
,,2024-09-07 10:32:29.203,13.022284,,290.WNW,Cloudy,,1,TWC,2024-09-07 11:21:10.912,2024-09-07 11:21:10.912,1,80.17572,33.0,63,UTC+0530,/l7YF9Xtrq,97469819-ae56-4be7-b080-a34b46439ddd,com.sec.android.app.shealth,km/h,,21.0,3,eb4aa54a-68a9-4a49-8ca2-223030c2a02a,
,,2024-09-09 04:12:38.770,13.038478,,230.SW,Haze,,1,TWC,2024-09-09 04:29:36.498,2024-09-09 04:29:36.498,1,80.14904,30.0,74,UTC+0530,/l7YF9Xtrq,c71a5286-3743-42c4-a2d5-5d6d0507981b,com.sec.android.app.shealth,km/h,,13.0,4,a031b0b5-d5fa-4a40-89e2-09e840b48673,
,,2024-09-09 17:21:51.969,13.032403,,220.SW,Mist,,1,TWC,2024-09-09 17:35:52.902,2024-09-09 17:35:52.902,1,80.16316,29.0,82,UTC+0530,/l7YF9Xtrq,5c75126c-52e8-4e89-ae4d-12e76d9ae1ba,com.sec.android.app.shealth,km/h,,5.0,4,b8838746-3172-4f12-9055-e3502dfc9b5f,
,,2024-09-11 04:58:26.656,13.038508,,270.W,Mostly Cloudy,,1,TWC,2024-09-11 05:25:50.937,2024-09-11 05:25:50.937,1,80.148094,32.0,63,UTC+0530,/l7YF9Xtrq,7618f718-2583-46da-810d-b6906664a7f8,com.sec.android.app.shealth,km/h,,19.0,3,6ef51b47-b295-45e7-94c7-5855a89e1ef9,
,,2024-09-17 13:01:23.347,32.237366,,230.SW,Mostly Cloudy,,1,TWC,2024-09-17 15:17:53.725,2024-09-17 15:17:53.725,1,76.32418,28.0,80,UTC+0530,/l7YF9Xtrq,b849d100-6ec1-42d6-b751-695b51f94524,com.sec.android.app.shealth,km/h,,2.0,3,b30989b2-0929-4ff4-9f5c-aa1988faa664,
,,2024-09-23 16:16:14.300,13.022482,,140.SE,Mist,,1,TWC,2024-09-23 19:22:41.723,2024-09-23 19:22:41.723,1,80.17591,30.0,82,UTC+0530,/l7YF9Xtrq,90dc37f7-5045-48d1-9627-95a637927efc,com.sec.android.app.shealth,km/h,,10.0,4,9f2c964e-d80e-4a9b-9bee-261be038e8b5,
,,2024-09-24 19:33:49.264,13.022552,,240.WSW,Mist,,1,TWC,2024-09-24 20:13:42.366,2024-09-24 20:13:42.366,1,80.175674,27.0,91,UTC+0530,/l7YF9Xtrq,e648b00e-fe44-42ef-9290-4b903e3236e8,com.sec.android.app.shealth,km/h,,13.0,4,4af698c6-8f93-4f4e-8014-b870793d4aa4,
,,2024-09-25 04:01:09.666,13.038302,,270.W,Haze,,1,TWC,2024-09-25 04:18:58.516,2024-09-25 04:18:58.516,1,80.14826,33.0,70,UTC+0530,/l7YF9Xtrq,9d58ebda-1d11-4548-af24-2fba8d4c5d6d,com.sec.android.app.shealth,km/h,,14.0,4,d38a21a8-8a44-4674-b3a6-b0e568c6f182,
,,2024-09-25 18:49:11.252,12.991004,,70.ENE,Light Rain,,1,TWC,2024-09-25 19:24:12.050,2024-09-25 19:24:12.050,1,80.21573,24.0,100,UTC+0530,/l7YF9Xtrq,72589d51-f758-4f37-ad2f-d72bf2a1eacf,com.sec.android.app.shealth,km/h,,11.0,5,cecce954-8d58-42b7-8d14-67fb47cee545,
,,2024-09-25 15:07:06.703,13.022639,,230.SW,Thunder,,1,TWC,2024-09-25 16:05:56.825,2024-09-25 16:05:56.825,1,80.17599,28.0,91,UTC+0530,/l7YF9Xtrq,0e03f18a-13bb-4281-abf8-2324aa333384,com.sec.android.app.shealth,km/h,,13.0,8,23784f31-cc63-4d56-a2a3-87c3df324c71,
,,2024-09-26 23:16:24.543,13.038353,,200.SSW,Mist,,1,TWC,2024-09-26 23:31:56.594,2024-09-26 23:31:56.594,1,80.14783,27.0,90,UTC+0530,/l7YF9Xtrq,029e2035-ec50-4ac1-8c42-8ac77f6741cc,com.sec.android.app.shealth,km/h,,8.0,4,b68ecf8b-980e-4b73-b39b-7d54e0ad2366,
,,2024-10-03 17:16:05.930,12.983462,,250.WSW,Cloudy,,1,TWC,2024-10-03 17:16:14.868,2024-10-03 17:16:14.868,1,76.22799,22.0,92,UTC+0530,/l7YF9Xtrq,516fc4a1-ddf0-429d-a5be-86f35514792f,com.sec.android.app.shealth,km/h,,6.0,3,9e9ece72-e28b-4b49-8c18-63c82ff23c5f,
,,2024-10-09 03:42:47.869,13.038801,,250.WSW,Fog,,1,TWC,2024-10-09 04:08:10.193,2024-10-09 04:08:10.193,1,80.14878,31.0,82,UTC+0530,/l7YF9Xtrq,92e409bd-678f-498f-a5d5-86f051398253,com.sec.android.app.shealth,km/h,,3.0,4,86ab009d-61f5-4950-a266-7825a998185d,
,,2024-10-08 14:43:37.939,13.022445,,120.ESE,Partly Cloudy,,1,TWC,2024-10-08 14:56:42.546,2024-10-08 14:56:42.546,1,80.17599,30.0,79,UTC+0530,/l7YF9Xtrq,6e86bd4f-dcd3-4e8b-8e9f-2dd6a0b54d33,com.sec.android.app.shealth,km/h,,13.0,19,9c70a1c9-058a-4b53-bd04-d86e7b006eae,
,,2024-10-08 15:44:00.884,13.026566,,140.SE,Partly Cloudy,,1,TWC,2024-10-08 15:58:30.815,2024-10-08 15:58:30.815,1,80.157326,29.0,81,UTC+0530,/l7YF9Xtrq,d2cd5d73-5b66-4910-91b4-666b9f301690,com.sec.android.app.shealth,km/h,,11.0,19,51c172ac-23d7-41b1-af76-bddfa7b5be98,
,,2024-10-09 15:28:23.810,13.022667,,130.SE,Partly Cloudy,,1,TWC,2024-10-09 15:40:27.553,2024-10-09 15:40:27.553,1,80.175934,29.0,81,UTC+0530,/l7YF9Xtrq,370d84c9-0067-4439-b92a-a33bb311e52e,com.sec.android.app.shealth,km/h,,8.0,19,6ca7bcfc-2c09-4b79-ad70-44cee5636f5e,
,,2024-10-10 12:38:04.701,13.022353,,80.E,Mist,,1,TWC,2024-10-10 13:05:01.182,2024-10-10 13:05:01.182,1,80.17548,28.0,85,UTC+0530,/l7YF9Xtrq,0c9d209e-19c5-4708-8408-7a382e432a8c,com.sec.android.app.shealth,km/h,,10.0,4,82769b59-c596-4acc-bd6e-5db912d5c932,
,,2024-10-12 15:46:11.163,13.027393,,110.ESE,Mist,,1,TWC,2024-10-12 16:23:05.264,2024-10-12 16:23:05.264,1,80.15964,29.0,85,UTC+0530,/l7YF9Xtrq,9d609b2d-2431-4ca3-9da1-467a736a1340,com.sec.android.app.shealth,km/h,,11.0,4,dbdc1db7-39a5-4dd7-ae9c-57a4e3ffd54c,
,,2024-10-12 16:59:30.767,13.022566,,100.E,Fog,,1,TWC,2024-10-12 17:42:44.424,2024-10-12 17:42:44.424,1,80.17575,29.0,84,UTC+0530,/l7YF9Xtrq,311681db-b6e8-4120-88aa-db8842af9e86,com.sec.android.app.shealth,km/h,,10.0,4,83498659-c098-4ec6-9bc3-01b8612be31e,
,,2024-10-12 14:25:29.161,13.034367,,100.E,Fog,,1,TWC,2024-10-12 14:31:51.464,2024-10-12 14:31:51.464,1,80.15819,29.0,83,UTC+0530,/l7YF9Xtrq,8ab0cda1-fdb7-4134-a3e5-2d3604bb74e3,com.sec.android.app.shealth,km/h,,11.0,4,0454e80f-7085-4d71-af3e-c769cfe379da,
,,2024-10-13 03:59:05.454,13.03016,,100.E,Partly Cloudy,,1,TWC,2024-10-13 04:15:18.304,2024-10-13 04:15:18.304,1,80.159004,32.0,76,UTC+0530,/l7YF9Xtrq,ad4160be-a06a-4ab7-b036-07c8b1bced56,com.sec.android.app.shealth,km/h,,11.0,2,492c3b0d-3d35-47a1-b4dd-7d6ca0a8947a,
,,2024-10-16 13:39:59.655,13.038227,,310.NW,Fog,,1,TWC,2024-10-16 14:02:22.405,2024-10-16 14:02:22.405,1,80.14827,26.0,94,UTC+0530,/l7YF9Xtrq,931be519-ff72-4719-955a-38d6af3f0cc5,com.sec.android.app.shealth,km/h,,10.0,4,d97e475f-01ca-41f1-958b-b8983abffe0f,
,,2024-10-16 16:53:23.342,13.022417,,270.W,Mostly Cloudy,,1,TWC,2024-10-16 17:08:41.846,2024-10-16 17:08:41.846,1,80.17585,26.0,92,UTC+0530,/l7YF9Xtrq,4947583d-207d-494d-8499-a2ea605cdacc,com.sec.android.app.shealth,km/h,,6.0,3,68f7ccc2-4d31-48f6-b8c0-69ee5ecf7f05,
,,2024-10-17 03:17:39.053,13.03758,,260.W,Fog,,1,TWC,2024-10-17 03:33:19.831,2024-10-17 03:33:19.831,1,80.149055,29.0,81,UTC+0530,/l7YF9Xtrq,44af853d-87ee-4a91-9f40-328a92f2529c,com.sec.android.app.shealth,km/h,,5.0,4,5db7c1a7-b750-4d7f-a9b6-4ef2d12e6165,
,,2024-10-18 13:56:27.782,13.0382,,100.E,Fog,,1,TWC,2024-10-18 14:12:09.977,2024-10-18 14:12:09.977,1,80.14845,28.0,86,UTC+0530,/l7YF9Xtrq,44f85cd7-0b3c-4523-8cdf-cd8c04733ac7,com.sec.android.app.shealth,km/h,,8.0,4,3f740865-ac3f-4daa-81a1-8268b6a3407b,
,,2024-10-18 16:51:25.704,13.022646,,210.SSW,Partly Cloudy,,1,TWC,2024-10-18 17:06:14.824,2024-10-18 17:06:14.824,1,80.17576,28.0,91,UTC+0530,/l7YF9Xtrq,758191a6-30e4-4db0-99f8-4ec04489e199,com.sec.android.app.shealth,km/h,,3.0,19,69deef85-7556-4d1b-a121-c14e327ac449,
,,2024-10-19 07:08:52.339,13.037467,,70.ENE,Fog,,1,TWC,2024-10-19 07:24:31.831,2024-10-19 07:24:31.831,1,80.14899,32.0,73,UTC+0530,/l7YF9Xtrq,48ce4661-b800-427c-8fa9-0132bf03b772,com.sec.android.app.shealth,km/h,,8.0,4,57a7a946-a560-46e8-baa9-0dba36c95098,
,,2024-10-19 10:06:24.516,13.022575,,90.E,Fog,,1,TWC,2024-10-19 10:23:00.999,2024-10-19 10:23:00.999,1,80.1757,32.0,73,UTC+0530,/l7YF9Xtrq,6bb2dde0-e077-4270-86e9-c319ce42182a,com.sec.android.app.shealth,km/h,,10.0,4,e35daccc-5c24-4a0e-8b14-5199e81302d9,
,,2024-10-21 16:13:02.839,13.031499,,100.E,Mist,,1,TWC,2024-10-21 16:23:04.198,2024-10-21 16:23:04.198,1,80.15937,29.0,86,UTC+0530,/l7YF9Xtrq,25657538-a4fe-4370-a988-3481d3570887,com.sec.android.app.shealth,km/h,,10.0,4,f28f8a7b-53e0-4c00-ac3d-33f86f2e0d15,
,,2024-10-22 16:36:27.354,13.025959,,30.NNE,Partly Cloudy,,1,TWC,2024-10-22 16:52:40.628,2024-10-22 16:52:40.628,1,80.161766,29.0,87,UTC+0530,/l7YF9Xtrq,325ec57c-a971-4b41-8fbb-c016a3cb323b,com.sec.android.app.shealth,km/h,,3.0,19,aeb4eefb-4dd3-4e68-aaf0-9a2c31641cf5,
,,2024-10-22 18:18:55.554,13.022849,,310.NW,Fair,,1,TWC,2024-10-22 18:36:23.304,2024-10-22 18:36:23.304,1,80.176025,28.0,90,UTC+0530,/l7YF9Xtrq,d848d16b-6323-4afb-aa52-3b1c86d2d07a,com.sec.android.app.shealth,km/h,,3.0,18,63cc275b-9196-4c92-9d82-beaa5e2307a0,
,,2024-10-23 17:14:21.308,13.03829,,150.SSE,Fog,,1,TWC,2024-10-23 17:41:57.099,2024-10-23 17:41:57.099,1,80.14835,29.0,80,UTC+0530,/l7YF9Xtrq,ac8b5a3c-7b6e-4396-a5d2-8ffa403bfe51,com.sec.android.app.shealth,km/h,,6.0,4,644e1967-ba38-4102-874a-9bf8f3d378b6,
,,2024-10-31 15:47:41.638,13.022245,,140.SE,Fog,,1,TWC,2024-10-31 16:21:26.404,2024-10-31 16:21:26.404,1,80.18375,28.0,88,UTC+0530,/l7YF9Xtrq,5bc5b678-41cc-4c85-b2d7-aaadc0c23ca5,com.sec.android.app.shealth,km/h,,5.0,4,df1af564-d0e8-4a9b-9f9f-b38693efbf94,
,,2024-11-02 03:38:41.107,13.463711,,20.NNE,Partly Cloudy,,1,TWC,2024-11-02 04:24:09.885,2024-11-02 04:24:09.885,1,79.75553,28.0,83,UTC+0530,/l7YF9Xtrq,d98f5dda-0e55-4ea9-ac95-cfeea5d136ef,com.sec.android.app.shealth,km/h,,3.0,2,855bbe76-bc22-4d09-9d70-1136973ae328,
,,2024-11-03 11:43:10.653,13.028265,,80.E,Haze,,1,TWC,2024-11-03 11:52:39.811,2024-11-03 11:52:39.811,1,80.159035,31.0,73,UTC+0530,/l7YF9Xtrq,f3d08cd3-975c-442f-a1d9-e9000a6f8db0,com.sec.android.app.shealth,km/h,,14.0,4,6614bd02-ae5e-4242-8374-f34b25008b80,
,,2024-11-04 03:47:13.663,13.038266,,20.NNE,Fog,,1,TWC,2024-11-04 04:44:08.815,2024-11-04 04:44:08.815,1,80.14825,30.0,77,UTC+0530,/l7YF9Xtrq,e69b150f-afa0-4386-b76e-b17ef68a2f66,com.sec.android.app.shealth,km/h,,6.0,4,caf947b9-6da2-40fd-97f7-f331cf4991e4,
,,2024-11-04 16:47:44.586,13.022702,,50.NE,Mist,,1,TWC,2024-11-04 17:06:22.330,2024-11-04 17:06:22.330,1,80.17601,28.0,82,UTC+0530,/l7YF9Xtrq,079644a6-9c31-4d4a-99a2-252e0dbcc775,com.sec.android.app.shealth,km/h,,8.0,4,71099664-eb12-4eb6-a6ff-a1569d48af0d,
,,2024-11-05 17:14:17.399,13.038747,,0.N,Fog,,1,TWC,2024-11-05 17:26:54.565,2024-11-05 17:26:54.565,1,80.148506,28.0,76,UTC+0530,/l7YF9Xtrq,3446f9e7-e042-4add-9401-86c1216be6f2,com.sec.android.app.shealth,km/h,,6.0,4,be5c6cf8-c85e-402d-9c40-62812034d158,
,,2024-11-05 19:34:47.437,13.022589,,340.NNW,Fog,,1,TWC,2024-11-05 19:56:04.658,2024-11-05 19:56:04.658,1,80.17594,27.0,83,UTC+0530,/l7YF9Xtrq,e7287eab-3728-4ff3-a7e5-a17a4dc5ece8,com.sec.android.app.shealth,km/h,,6.0,4,bc768bea-a7a6-4ffb-ba43-6339568de87c,
,,2024-11-11 03:02:18.152,13.038304,,340.NNW,Fog,,1,TWC,2024-11-11 03:19:20.981,2024-11-11 03:19:20.981,1,80.14819,28.0,81,UTC+0530,/l7YF9Xtrq,d0a145d0-bd2b-48b6-b36b-e6bebacabf6b,com.sec.android.app.shealth,km/h,,13.0,4,c9f4deb3-4409-4332-87e1-d032d3628f18,
,,2024-11-15 02:31:16.579,13.038704,,350.N,Fog,,1,TWC,2024-11-15 02:47:23.926,2024-11-15 02:47:23.926,1,80.14902,26.0,97,UTC+0530,/l7YF9Xtrq,3bbcdafa-5931-46fa-b980-3793ccb52f35,com.sec.android.app.shealth,km/h,,8.0,4,39f0cf51-7812-455d-9af5-d3b81c33f850,
,,2024-11-15 04:56:02.254,13.024359,,40.NE,Mist,,1,TWC,2024-11-15 05:09:08.539,2024-11-15 05:09:08.539,1,80.17717,29.0,87,UTC+0530,/l7YF9Xtrq,5635cb42-3355-4015-a8a0-05b6e872f120,com.sec.android.app.shealth,km/h,,11.0,4,747e47e8-f317-44d9-aba8-e24b9e0cc09c,
,,2024-11-17 09:05:40.624,13.038256,,60.ENE,Haze,,1,TWC,2024-11-17 10:02:06.636,2024-11-17 10:02:06.636,1,80.14832,31.0,69,UTC+0530,/l7YF9Xtrq,ebec0c5d-9e40-4faf-bc49-c67d7e80bf7f,com.sec.android.app.shealth,km/h,,26.0,4,1d7c817e-3424-4af9-9412-4d20b31c1942,
,,2024-11-17 11:26:33.020,12.951539,,80.E,Mist,,1,TWC,2024-11-17 12:13:12.116,2024-11-17 12:13:12.116,1,80.18885,29.0,77,UTC+0530,/l7YF9Xtrq,a1d8c696-bed3-4c2d-bf8f-62b9b222c026,com.sec.android.app.shealth,km/h,,24.0,4,7018c507-ed1b-452b-856e-780c69405600,
,,2024-11-17 13:37:15.255,13.027494,,60.ENE,Mist,,1,TWC,2024-11-17 13:47:55.248,2024-11-17 13:47:55.248,1,80.15956,28.0,78,UTC+0530,/l7YF9Xtrq,7974ec8f-80c5-46aa-9eb2-8141b537ecbe,com.sec.android.app.shealth,km/h,,16.0,4,0d763dbe-a4ee-4e9f-994e-9cebbd7c10f8,
,,2024-11-19 02:49:27.908,13.038293,,10.N,Fog,,1,TWC,2024-11-19 03:05:41.924,2024-11-19 03:05:41.924,1,80.148285,27.0,86,UTC+0530,/l7YF9Xtrq,bc8081d3-27f3-4ff2-a822-abe4053d1908,com.sec.android.app.shealth,km/h,,10.0,4,18f0efc1-7e31-4919-a748-aab837938977,
,,2024-11-19 15:01:41.021,13.022553,,50.NE,Fog,,1,TWC,2024-11-19 15:19:38.651,2024-11-19 15:19:38.651,1,80.17679,27.0,77,UTC+0530,/l7YF9Xtrq,d352dfa8-5c47-40c8-91c3-3c21040f5a6a,com.sec.android.app.shealth,km/h,,14.0,4,0dcc9afe-8694-429a-a2ce-5fdf104193ea,
,,2024-11-20 02:38:03.496,13.038567,,10.N,Fog,,1,TWC,2024-11-20 02:52:32.104,2024-11-20 02:52:32.104,1,80.14806,27.0,83,UTC+0530,/l7YF9Xtrq,2b604cc5-486c-43ab-a956-c34cf8798aec,com.sec.android.app.shealth,km/h,,8.0,4,255f4726-d048-4b95-8304-ee4a77a79b82,
,,2024-11-20 15:09:42.333,13.022661,,60.ENE,Mist,,1,TWC,2024-11-20 15:25:38.910,2024-11-20 15:25:38.910,1,80.17595,27.0,75,UTC+0530,/l7YF9Xtrq,2a80f380-2ea2-4f28-bf5e-299fd42eed0d,com.sec.android.app.shealth,km/h,,8.0,4,f85f58d1-02c0-47b3-b340-b4e6a29367e5,
,,2024-11-22 14:48:01.702,11.262914,,320.NW,Mist,,1,TWC,2024-11-22 14:58:52.823,2024-11-22 14:58:52.823,1,75.874374,28.0,84,UTC+0530,/l7YF9Xtrq,0cb685d1-0f29-4f0f-8a12-05b7307b4e1c,com.sec.android.app.shealth,km/h,,3.0,4,08f5ac75-094a-409c-8c0e-843b2d938deb,
,,2024-11-22 15:23:23.023,11.267625,,330.NNW,Fair,,1,TWC,2024-11-22 15:44:22.171,2024-11-22 15:44:22.171,1,75.870544,28.0,81,UTC+0530,/l7YF9Xtrq,76ae082d-49d2-4cb7-9351-3c957268c046,com.sec.android.app.shealth,km/h,,0.0,18,97378a60-91db-455b-a55e-76e9fc55e615,
,,2024-11-24 13:32:45.501,11.254432,,290.WNW,Haze,,1,TWC,2024-11-24 14:45:21.986,2024-11-24 14:45:21.986,1,75.77122,28.0,76,UTC+0530,/l7YF9Xtrq,a4a0f27a-f9fd-470c-9355-0f66a6a4f2a0,com.sec.android.app.shealth,km/h,,3.0,4,9053f3fd-0bbe-493b-b8e6-dcc1f3d8f6a7,
,,2024-11-26 17:29:23.831,13.0231285,,20.NNE,Fog,,1,TWC,2024-11-26 18:05:24.373,2024-11-26 18:05:24.373,1,80.17696,23.0,95,UTC+0530,tFCCLQvz7k,55fa33b0-7e77-4583-81e0-c5e27df65f94,com.sec.android.app.shealth,km/h,,18.0,4,1e27cd1d-dfee-4177-9cc9-3b618b6c24c9,
,,2024-11-28 02:48:52.507,13.038198,,350.N,Fog,,1,TWC,2024-11-28 03:10:21.687,2024-11-28 03:10:21.687,1,80.14809,24.0,84,UTC+0530,tFCCLQvz7k,547680de-0c9b-47a6-9539-289f1990e232,com.sec.android.app.shealth,km/h,,23.0,4,e947ebc2-bb87-4e86-a91a-440611e81e53,
