com.samsung.health.respiratory_rate,6302031,2
create_sh_ver,start_time,custom,binning_data,modify_sh_ver,average,lower_limit,update_time,create_time,client_data_id,upper_limit,client_data_ver,is_outlier,pplib_version,time_offset,deviceuuid,comment,pkg_name,end_time,datauuid
62980011,2025-06-30 06:29:00.000,,62abd443-c9cf-477a-9ce5-df09802a8471.binning_data.json,62980011,13.184136,13.237108,2025-06-30 14:14:38.430,2025-06-30 14:14:38.430,,13.579329,,1,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-06-30 13:49:00.000,62abd443-c9cf-477a-9ce5-df09802a8471,
62981051,2025-07-01 06:18:00.000,,dd4bfec1-0d75-4e47-93cd-da23ce203a3f.binning_data.json,62981051,13.74375,13.3025255,2025-07-01 13:30:40.462,2025-07-01 13:30:40.462,,13.677232,,1,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-07-01 13:08:00.000,dd4bfec1-0d75-4e47-93cd-da23ce203a3f,
62981051,2025-07-02 06:29:00.000,,b4d7f33f-ca48-4029-bb11-4cfd69ae41fd.binning_data.json,62981051,14.285339,13.091285,2025-07-02 09:21:54.220,2025-07-02 09:21:54.220,,13.938666,,1,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-07-02 08:56:00.000,b4d7f33f-ca48-4029-bb11-4cfd69ae41fd,
62981051,2025-07-02 10:16:00.000,,c8c220c3-589a-47a3-957d-31fa07c15c0e.binning_data.json,62981051,14.111598,13.152227,2025-07-02 13:15:13.211,2025-07-02 13:15:13.211,,13.847202,,1,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-07-02 13:10:00.000,c8c220c3-589a-47a3-957d-31fa07c15c0e,
62981051,2025-07-03 05:51:00.000,,df585d72-1eb5-4156-80ec-5114dbecdf51.binning_data.json,62981051,13.505185,13.315831,2025-07-03 13:07:24.726,2025-07-03 13:07:24.726,,13.612683,,0,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-07-03 13:07:00.000,df585d72-1eb5-4156-80ec-5114dbecdf51,
62981051,2025-07-04 12:17:00.000,,0facdc65-3c03-4dbf-af38-ea521322921f.binning_data.json,62981051,13.494871,13.3291855,2025-07-04 16:53:19.784,2025-07-04 16:53:19.784,,13.60498,,0,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-07-04 16:27:00.000,0facdc65-3c03-4dbf-af38-ea521322921f,
62981051,2025-07-05 07:18:00.000,,c88b752e-5894-4f4e-aeb1-7f4df0788aaf.binning_data.json,62981051,13.86666,13.411645,2025-07-05 13:05:11.946,2025-07-05 13:05:11.946,,13.66822,,1,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-07-05 12:53:00.000,c88b752e-5894-4f4e-aeb1-7f4df0788aaf,
62981051,2025-07-07 08:09:00.000,,5429be9f-3f6c-4c50-aac9-8e74d35a41d4.binning_data.json,62981051,13.693632,13.411645,2025-07-07 15:19:59.712,2025-07-07 15:19:59.712,,13.66822,,1,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-07-07 14:50:00.000,5429be9f-3f6c-4c50-aac9-8e74d35a41d4,
62981051,2025-07-08 06:49:00.000,,330c22b2-e2bc-47d6-b097-efbeee8c515b.binning_data.json,62981051,14.118279,13.411645,2025-07-08 13:16:35.084,2025-07-08 13:16:35.084,,13.66822,,1,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-07-08 13:16:00.000,330c22b2-e2bc-47d6-b097-efbeee8c515b,
62981051,2025-07-09 06:38:00.000,,6dcd31d0-1c9a-49db-8cbb-268a59cab29a.binning_data.json,62981051,14.506091,13.411645,2025-07-09 13:24:38.515,2025-07-09 13:24:38.515,,13.66822,,1,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-07-09 13:12:00.000,6dcd31d0-1c9a-49db-8cbb-268a59cab29a,
62981051,2025-07-10 08:31:00.000,,4b32e732-64b4-4c76-baa1-676f538955d8.binning_data.json,62981051,13.710588,13.411645,2025-07-10 12:18:50.288,2025-07-10 12:18:50.288,,13.66822,,1,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-07-10 12:13:00.000,4b32e732-64b4-4c76-baa1-676f538955d8,
62981051,2025-07-11 05:22:00.000,,4dca3e8e-7b27-4a28-8952-612096b36098.binning_data.json,62981051,13.398367,13.329172,2025-07-11 12:03:45.949,2025-07-11 12:03:45.949,,13.647644,,0,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-07-11 12:03:00.000,4dca3e8e-7b27-4a28-8952-612096b36098,
62981051,2025-07-12 06:08:00.000,,8bb209c2-cec9-4bd8-9085-edc922bc4dc5.binning_data.json,62981051,13.941767,13.329172,2025-07-12 12:05:04.309,2025-07-12 12:05:04.309,,13.647644,,1,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-07-12 12:04:00.000,8bb209c2-cec9-4bd8-9085-edc922bc4dc5,
62981051,2025-07-13 06:12:00.000,,7b23b036-1066-489c-a34b-e9f1e2114ced.binning_data.json,62981051,13.291956,13.294601,2025-07-13 13:03:59.099,2025-07-13 13:03:59.099,,13.617201,,1,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-07-13 13:03:00.000,7b23b036-1066-489c-a34b-e9f1e2114ced,
62981051,2025-07-13 13:45:00.000,,cc3979dc-38c1-4c2a-9ca6-c5b53e8c5e73.binning_data.json,62981051,14.214282,13.265533,2025-07-13 15:15:27.771,2025-07-13 15:15:27.771,,13.594721,,1,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-07-13 14:45:00.000,cc3979dc-38c1-4c2a-9ca6-c5b53e8c5e73,
62981051,2025-07-13 23:25:00.000,,e31216cb-14c9-4c37-b822-d7f5256c55b7.binning_data.json,62981051,14.523908,13.265533,2025-07-14 01:04:44.584,2025-07-14 01:04:44.584,,13.594721,,1,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-07-14 00:40:00.000,e31216cb-14c9-4c37-b822-d7f5256c55b7,
62981051,2025-07-14 09:31:00.000,,4d8a5a29-3d4e-4709-a10a-76260bfbd974.binning_data.json,62981051,14.010767,13.321577,2025-07-14 14:54:50.452,2025-07-14 14:54:50.452,,13.406773,,1,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-07-14 14:27:00.000,4d8a5a29-3d4e-4709-a10a-76260bfbd974,
62981051,2025-07-14 20:39:00.000,,d62bf552-a4ed-4a48-8a51-72fdff68514b.binning_data.json,62981051,13.752948,13.321577,2025-07-14 23:44:42.157,2025-07-14 23:44:42.157,,13.406773,,1,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-07-14 23:20:00.000,d62bf552-a4ed-4a48-8a51-72fdff68514b,
62981051,2025-07-15 06:40:00.000,,40267730-13cd-426c-b43e-75d3d0825e15.binning_data.json,62981051,14.419424,13.321577,2025-07-15 13:12:51.933,2025-07-15 13:12:51.933,,13.406773,,1,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-07-15 13:12:00.000,40267730-13cd-426c-b43e-75d3d0825e15,
62981051,2025-07-16 04:30:00.000,,0cda6c32-e098-4e9b-8cc2-dca7076c2b4d.binning_data.json,62981051,13.860453,13.321577,2025-07-16 13:10:27.641,2025-07-16 13:10:27.641,,13.406773,,1,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-07-16 13:10:00.000,0cda6c32-e098-4e9b-8cc2-dca7076c2b4d,
62981051,2025-07-17 06:59:00.000,,fb2627e7-b1be-438e-89ae-47ea33c6f517.binning_data.json,62981051,13.905091,13.244222,2025-07-17 13:04:39.175,2025-07-17 13:04:39.175,,13.729825,,1,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-07-17 13:04:00.000,fb2627e7-b1be-438e-89ae-47ea33c6f517,
62981551,2025-07-18 06:39:00.000,,627b3152-64ad-4a8f-abcb-35b6c15d5c8a.binning_data.json,62981551,13.751222,13.296556,2025-07-18 14:12:55.106,2025-07-18 14:12:55.106,,13.491564,,1,1.01.04,UTC-0600,tFCCLQvz7k,,com.sec.android.app.shealth,2025-07-18 14:12:00.000,627b3152-64ad-4a8f-abcb-35b6c15d5c8a,
