com.samsung.shealth.food_favorite,6302031,1
amount,food_type,update_time,create_time,name,unit,favoriteid,calorie,deviceuuid,pkg_name,datauuid,food_info_id
0.0,2,2024-12-20 11:24:05.512,2024-12-20 11:24:05.512,78dba455-ce8c-4eaa-9d14-a3dcc7e8c203,,78dba455-ce8c-4eaa-9d14-a3dcc7e8c203,0.0,EmOHuC/o0o,com.sec.android.app.shealth,1fa9eca7-455d-458e-a643-bd89b04ea7a3,1eca1fc4-89d9-42e9-8df5-a1e27afd7c3d,
0.0,2,2024-12-20 11:23:00.162,2024-12-20 11:23:00.162,f6e1d933-abd9-468d-b3eb-e08702e84c73,,f6e1d933-abd9-468d-b3eb-e08702e84c73,0.0,EmOHuC/o0o,com.sec.android.app.shealth,2bb21f17-afb2-451a-8984-aed4a14b19ec,bb5d3455-94d7-42f4-b0d3-a0d139a8f7fe,
0.0,2,2024-12-20 11:24:05.511,2024-12-20 11:24:05.511,78dba455-ce8c-4eaa-9d14-a3dcc7e8c203,,78dba455-ce8c-4eaa-9d14-a3dcc7e8c203,0.0,EmOHuC/o0o,com.sec.android.app.shealth,7b20c5bc-c8af-4c86-b5d3-b9c753c79a5d,e8733fec-8c8b-4a2f-9575-a9423da8d810,
0.0,2,2024-12-20 11:24:05.510,2024-12-20 11:24:05.510,78dba455-ce8c-4eaa-9d14-a3dcc7e8c203,,78dba455-ce8c-4eaa-9d14-a3dcc7e8c203,0.0,EmOHuC/o0o,com.sec.android.app.shealth,caf3ab9b-f7fb-4299-bce5-f79355eb2b5c,e47f1bb2-fbc7-41c2-bf77-56a7999fc2df,
0.0,2,2024-12-20 11:24:05.511,2024-12-20 11:24:05.511,78dba455-ce8c-4eaa-9d14-a3dcc7e8c203,,78dba455-ce8c-4eaa-9d14-a3dcc7e8c203,0.0,EmOHuC/o0o,com.sec.android.app.shealth,d0a8ea2f-5a31-4276-a940-509db27119dd,bb5d3455-94d7-42f4-b0d3-a0d139a8f7fe,
0.0,2,2024-12-24 16:33:29.730,2024-12-24 16:33:29.730,da552c68-a2c4-47f3-a112-a7d1f98c3a92,,da552c68-a2c4-47f3-a112-a7d1f98c3a92,0.0,EmOHuC/o0o,com.sec.android.app.shealth,df574cd2-6ec6-412d-ac90-b53ce42fc854,5a43fec6-fe4b-4e6d-ab47-66ecfc215ce9,
0.0,2,2024-12-24 16:34:52.592,2024-12-24 16:34:52.592,7646ef2b-0a79-4c23-956e-bd2ecc37965f,,7646ef2b-0a79-4c23-956e-bd2ecc37965f,0.0,EmOHuC/o0o,com.sec.android.app.shealth,9db5e001-cdac-48bb-8688-ed72165a813a,5577fc25-5b3a-4f65-a08f-7e345abc164b,
0.0,2,2024-12-24 16:45:58.440,2024-12-24 16:45:58.440,6eeda50e-bce9-42ee-81f8-17ae388a972f,,6eeda50e-bce9-42ee-81f8-17ae388a972f,0.0,EmOHuC/o0o,com.sec.android.app.shealth,1851fb39-a84e-4392-9790-e8968970ca01,5577fc25-5b3a-4f65-a08f-7e345abc164b,
0.0,2,2024-12-24 16:45:58.440,2024-12-24 16:45:58.440,6eeda50e-bce9-42ee-81f8-17ae388a972f,,6eeda50e-bce9-42ee-81f8-17ae388a972f,0.0,EmOHuC/o0o,com.sec.android.app.shealth,5952aa6d-e7eb-471a-bf59-9812add52cf6,bb5d3455-94d7-42f4-b0d3-a0d139a8f7fe,
0.0,2,2024-12-24 16:46:18.219,2024-12-24 16:46:18.219,16c1d6ad-bf21-4718-bbe1-58d0091b7e1c,,16c1d6ad-bf21-4718-bbe1-58d0091b7e1c,0.0,EmOHuC/o0o,com.sec.android.app.shealth,afa575c3-81c0-4ca9-a4e4-7f4280bec553,1eca1fc4-89d9-42e9-8df5-a1e27afd7c3d,
0.0,2,2024-12-24 16:47:03.624,2024-12-24 16:47:03.624,eba0c4e2-8a9d-4595-b8c3-65d20130628b,,eba0c4e2-8a9d-4595-b8c3-65d20130628b,0.0,EmOHuC/o0o,com.sec.android.app.shealth,437ac2ca-5c76-467c-9377-36da55c6d436,22975331-7c69-4094-b3ca-aa19f83fdcf1,
0.0,2,2024-12-24 16:47:03.624,2024-12-24 16:47:03.624,eba0c4e2-8a9d-4595-b8c3-65d20130628b,,eba0c4e2-8a9d-4595-b8c3-65d20130628b,0.0,EmOHuC/o0o,com.sec.android.app.shealth,d356bc89-ca59-47b1-b245-34a4097dd06c,5a43fec6-fe4b-4e6d-ab47-66ecfc215ce9,
0.0,2,2024-12-24 16:47:40.718,2024-12-24 16:47:40.718,200e910f-a13f-405e-b5da-161d3fbbb8e0,,200e910f-a13f-405e-b5da-161d3fbbb8e0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,349414ab-9d1e-4c9e-9098-f3f5510eccc8,bb5d3455-94d7-42f4-b0d3-a0d139a8f7fe,
0.0,2,2024-12-24 16:47:40.718,2024-12-24 16:47:40.718,200e910f-a13f-405e-b5da-161d3fbbb8e0,,200e910f-a13f-405e-b5da-161d3fbbb8e0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,208e4981-fca8-4b06-94b3-eeb5eca4bcb9,12bedf8c-f23e-4300-883c-6f864b035a67,
0.0,2,2024-12-24 16:33:29.729,2024-12-24 16:33:29.729,da552c68-a2c4-47f3-a112-a7d1f98c3a92,,da552c68-a2c4-47f3-a112-a7d1f98c3a92,0.0,EmOHuC/o0o,com.sec.android.app.shealth,21cdcef4-9be2-4082-b5a6-a406f1b3131b,22975331-7c69-4094-b3ca-aa19f83fdcf1,
0.0,2,2024-12-24 16:47:40.718,2024-12-24 16:47:40.718,200e910f-a13f-405e-b5da-161d3fbbb8e0,,200e910f-a13f-405e-b5da-161d3fbbb8e0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,8221ef9e-5fa6-4da5-98ee-34020b2327f4,5577fc25-5b3a-4f65-a08f-7e345abc164b,
0.0,2,2024-12-24 16:47:03.624,2024-12-24 16:47:03.624,eba0c4e2-8a9d-4595-b8c3-65d20130628b,,eba0c4e2-8a9d-4595-b8c3-65d20130628b,0.0,EmOHuC/o0o,com.sec.android.app.shealth,c5f453dd-aff1-4d93-8085-84202727d147,4a3e88b4-2992-4998-a9b4-830513348a52,
0.0,2,2024-12-25 13:16:47.057,2024-12-25 13:16:47.057,db09ab19-b8e1-4dae-9c0e-0c35372581eb,,db09ab19-b8e1-4dae-9c0e-0c35372581eb,0.0,EmOHuC/o0o,com.sec.android.app.shealth,3c42f67f-16cb-4b52-867f-fa413bf3b244,5f659cb0-9d34-4233-8aad-fe054793b06d,
0.0,2,2024-12-25 13:16:47.057,2024-12-25 13:16:47.057,db09ab19-b8e1-4dae-9c0e-0c35372581eb,,db09ab19-b8e1-4dae-9c0e-0c35372581eb,0.0,EmOHuC/o0o,com.sec.android.app.shealth,eb9121de-244f-4ae3-94cf-547ddc793682,5a43fec6-fe4b-4e6d-ab47-66ecfc215ce9,
0.0,2,2024-12-25 13:17:12.346,2024-12-25 13:17:12.346,da4e4d91-dc31-41e5-b326-0921ddfea65d,,da4e4d91-dc31-41e5-b326-0921ddfea65d,0.0,EmOHuC/o0o,com.sec.android.app.shealth,358022c7-0aa0-49a4-b3a3-e76e0bf56fad,5577fc25-5b3a-4f65-a08f-7e345abc164b,
0.0,2,2024-12-25 13:11:08.954,2024-12-25 13:11:08.954,e2209157-00fd-48bb-88eb-abb68fd6ea75,,e2209157-00fd-48bb-88eb-abb68fd6ea75,0.0,EmOHuC/o0o,com.sec.android.app.shealth,f6677d26-7ce0-4990-920f-9a8de1ac249a,1eca1fc4-89d9-42e9-8df5-a1e27afd7c3d,
0.0,2,2024-12-25 13:16:17.629,2024-12-25 13:16:17.629,a599901f-b53f-414c-b95e-ef1b531c4d34,,a599901f-b53f-414c-b95e-ef1b531c4d34,0.0,EmOHuC/o0o,com.sec.android.app.shealth,e59a8bd9-4182-4208-8158-934307a1c8b8,1eca1fc4-89d9-42e9-8df5-a1e27afd7c3d,
0.0,2,2024-12-25 13:16:17.629,2024-12-25 13:16:17.629,a599901f-b53f-414c-b95e-ef1b531c4d34,,a599901f-b53f-414c-b95e-ef1b531c4d34,0.0,EmOHuC/o0o,com.sec.android.app.shealth,df9ee92d-02af-4142-8004-f1a0065571aa,18897b5c-c9e3-484c-9ed7-3a75894dfd15,
0.0,2,2024-12-25 13:16:17.629,2024-12-25 13:16:17.629,a599901f-b53f-414c-b95e-ef1b531c4d34,,a599901f-b53f-414c-b95e-ef1b531c4d34,0.0,EmOHuC/o0o,com.sec.android.app.shealth,933d6c24-e3a1-4227-8ba6-60c214ffd0a6,ed8a8c2e-12de-4e8b-9643-07349ab8e8b7,
0.0,2,2024-12-25 13:16:17.629,2024-12-25 13:16:17.629,a599901f-b53f-414c-b95e-ef1b531c4d34,,a599901f-b53f-414c-b95e-ef1b531c4d34,0.0,EmOHuC/o0o,com.sec.android.app.shealth,ae07b1e4-313e-465e-9359-a25922c09593,12bedf8c-f23e-4300-883c-6f864b035a67,
0.0,2,2024-12-26 05:49:59.377,2024-12-26 05:49:59.377,f2da8318-0222-423e-b692-ae7c170fe1f0,,f2da8318-0222-423e-b692-ae7c170fe1f0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,cd2ed213-4ea3-43c9-a9ea-0326fcf64697,bb5d3455-94d7-42f4-b0d3-a0d139a8f7fe,
0.0,2,2024-12-26 14:22:54.307,2024-12-26 14:22:54.307,31ed8b03-c919-4671-9121-02a12689d4da,,31ed8b03-c919-4671-9121-02a12689d4da,0.0,EmOHuC/o0o,com.sec.android.app.shealth,85ed7736-659d-423c-a1ac-7779709d3a48,22975331-7c69-4094-b3ca-aa19f83fdcf1,
0.0,2,2024-12-26 14:22:54.307,2024-12-26 14:22:54.307,31ed8b03-c919-4671-9121-02a12689d4da,,31ed8b03-c919-4671-9121-02a12689d4da,0.0,EmOHuC/o0o,com.sec.android.app.shealth,daa89082-a64f-4332-ab35-8fd5001edc9c,5a43fec6-fe4b-4e6d-ab47-66ecfc215ce9,
0.0,2,2024-12-26 14:24:58.772,2024-12-26 14:24:58.772,dd1cd38a-cd2e-4577-a151-bd9737de981d,,dd1cd38a-cd2e-4577-a151-bd9737de981d,0.0,EmOHuC/o0o,com.sec.android.app.shealth,a37d5fc1-7666-4e90-b030-3e9cad3ebc22,c54c565f-6bfb-4cdf-8265-9ff182f212a7,
0.0,2,2024-12-26 14:24:58.772,2024-12-26 14:24:58.772,dd1cd38a-cd2e-4577-a151-bd9737de981d,,dd1cd38a-cd2e-4577-a151-bd9737de981d,0.0,EmOHuC/o0o,com.sec.android.app.shealth,380edbac-ab45-4fcd-93c3-c47143577241,b5128b93-6881-42ff-b4fc-256a4882a525,
0.0,2,2024-12-26 14:24:58.772,2024-12-26 14:24:58.772,dd1cd38a-cd2e-4577-a151-bd9737de981d,,dd1cd38a-cd2e-4577-a151-bd9737de981d,0.0,EmOHuC/o0o,com.sec.android.app.shealth,38001501-a820-4570-9c0d-db3ec9b33df0,bb5d3455-94d7-42f4-b0d3-a0d139a8f7fe,
0.0,2,2024-12-26 14:24:58.772,2024-12-26 14:24:58.772,dd1cd38a-cd2e-4577-a151-bd9737de981d,,dd1cd38a-cd2e-4577-a151-bd9737de981d,0.0,EmOHuC/o0o,com.sec.android.app.shealth,c5a96d9e-073d-4cdf-8b05-29e847da7547,eaa98ddc-ba12-4d25-a2b1-53d040c426a4,
0.0,2,2024-12-30 15:57:25.035,2024-12-30 15:57:25.035,fbcee810-5ee5-41f7-85d7-f0a01128bffc,,fbcee810-5ee5-41f7-85d7-f0a01128bffc,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0885fad3-6c29-416e-b1ef-167ecc6c0b64,0d233a25-2001-40b5-b073-ff4978704342,
0.0,2,2024-12-30 15:57:25.035,2024-12-30 15:57:25.035,fbcee810-5ee5-41f7-85d7-f0a01128bffc,,fbcee810-5ee5-41f7-85d7-f0a01128bffc,0.0,EmOHuC/o0o,com.sec.android.app.shealth,371ce7fe-5a7d-48ac-b129-cec1571a4060,fbeac5f4-38d2-47da-8663-a1fb69d814dd,
0.0,2,2024-12-30 15:57:25.035,2024-12-30 15:57:25.035,fbcee810-5ee5-41f7-85d7-f0a01128bffc,,fbcee810-5ee5-41f7-85d7-f0a01128bffc,0.0,EmOHuC/o0o,com.sec.android.app.shealth,72905383-ec3b-4b7f-90de-7997db70bbce,277165f1-509d-41fb-9632-54d0ba27d9de,
0.0,2,2024-12-30 15:57:25.035,2024-12-30 15:57:25.035,fbcee810-5ee5-41f7-85d7-f0a01128bffc,,fbcee810-5ee5-41f7-85d7-f0a01128bffc,0.0,EmOHuC/o0o,com.sec.android.app.shealth,8863d44d-26a4-43ff-a4fa-0b8c2ac9dcf7,2026b0dd-c0c5-4b63-8401-34f558a9a702,
0.0,2,2024-12-30 15:58:08.389,2024-12-30 15:58:08.389,03a41ad3-efa2-4082-94a0-19b3b24a5bd5,,03a41ad3-efa2-4082-94a0-19b3b24a5bd5,0.0,EmOHuC/o0o,com.sec.android.app.shealth,20a5083a-570a-44ec-93e2-9bdac245d606,e8733fec-8c8b-4a2f-9575-a9423da8d810,
0.0,2,2024-12-30 15:58:08.389,2024-12-30 15:58:08.389,03a41ad3-efa2-4082-94a0-19b3b24a5bd5,,03a41ad3-efa2-4082-94a0-19b3b24a5bd5,0.0,EmOHuC/o0o,com.sec.android.app.shealth,477950ed-bf25-4d44-884e-773fb5cac141,bb5d3455-94d7-42f4-b0d3-a0d139a8f7fe,
0.0,2,2024-12-30 15:59:47.997,2024-12-30 15:59:47.997,196eb66a-2f88-4aa3-94f6-f539049b09f1,,196eb66a-2f88-4aa3-94f6-f539049b09f1,0.0,EmOHuC/o0o,com.sec.android.app.shealth,a076fcbc-681f-4736-96b2-1c752f074671,0d03d04b-88e5-4e8e-b63f-e3e98887afbe,
0.0,2,2024-12-30 15:56:23.272,2024-12-30 15:56:23.272,6cb43b3c-4810-4fd3-8773-f4e01fcbadeb,,6cb43b3c-4810-4fd3-8773-f4e01fcbadeb,0.0,EmOHuC/o0o,com.sec.android.app.shealth,a4a50d09-873d-40f0-b669-b8d72ab6690d,22975331-7c69-4094-b3ca-aa19f83fdcf1,
0.0,2,2024-12-30 15:58:58.567,2024-12-30 15:58:58.567,7cc40e72-a972-4300-86be-89362e72ad62,,7cc40e72-a972-4300-86be-89362e72ad62,0.0,EmOHuC/o0o,com.sec.android.app.shealth,93569ea4-6108-4ebf-93ab-e424202bd75a,b5128b93-6881-42ff-b4fc-256a4882a525,
0.0,2,2024-12-30 15:58:58.567,2024-12-30 15:58:58.567,7cc40e72-a972-4300-86be-89362e72ad62,,7cc40e72-a972-4300-86be-89362e72ad62,0.0,EmOHuC/o0o,com.sec.android.app.shealth,328ea9f0-1918-4e51-a6bb-1cc4ce4fa674,e8733fec-8c8b-4a2f-9575-a9423da8d810,
0.0,2,2024-12-30 15:56:23.272,2024-12-30 15:56:23.272,6cb43b3c-4810-4fd3-8773-f4e01fcbadeb,,6cb43b3c-4810-4fd3-8773-f4e01fcbadeb,0.0,EmOHuC/o0o,com.sec.android.app.shealth,1efd75a1-6c85-40dc-941c-3d306bfe3a75,5a43fec6-fe4b-4e6d-ab47-66ecfc215ce9,
0.0,2,2024-12-30 15:58:58.567,2024-12-30 15:58:58.567,7cc40e72-a972-4300-86be-89362e72ad62,,7cc40e72-a972-4300-86be-89362e72ad62,0.0,EmOHuC/o0o,com.sec.android.app.shealth,a54fdd57-4157-42bf-ae19-ac867ed9d140,bb5d3455-94d7-42f4-b0d3-a0d139a8f7fe,
0.0,2,2024-12-30 15:58:58.567,2024-12-30 15:58:58.567,7cc40e72-a972-4300-86be-89362e72ad62,,7cc40e72-a972-4300-86be-89362e72ad62,0.0,EmOHuC/o0o,com.sec.android.app.shealth,1b704138-bd14-49e3-8ffa-4137e774940d,c54c565f-6bfb-4cdf-8265-9ff182f212a7,
0.0,2,2024-12-31 14:02:08.414,2024-12-31 14:02:08.414,81de4647-6acd-41e3-8e65-26a6e556a832,,81de4647-6acd-41e3-8e65-26a6e556a832,0.0,EmOHuC/o0o,com.sec.android.app.shealth,6419d89a-8f2e-45b9-ab66-0418b94e8873,bb5d3455-94d7-42f4-b0d3-a0d139a8f7fe,
0.0,2,2024-12-31 14:02:08.414,2024-12-31 14:02:08.414,81de4647-6acd-41e3-8e65-26a6e556a832,,81de4647-6acd-41e3-8e65-26a6e556a832,0.0,EmOHuC/o0o,com.sec.android.app.shealth,1be5885b-bfb6-4118-a89d-9b1e00605991,c54c565f-6bfb-4cdf-8265-9ff182f212a7,
0.0,2,2024-12-31 14:02:08.415,2024-12-31 14:02:08.415,81de4647-6acd-41e3-8e65-26a6e556a832,,81de4647-6acd-41e3-8e65-26a6e556a832,0.0,EmOHuC/o0o,com.sec.android.app.shealth,d59e270c-a488-423e-a1e5-e936fea8c8ff,b5128b93-6881-42ff-b4fc-256a4882a525,
0.0,2,2024-12-31 10:37:08.035,2024-12-31 10:37:08.035,a8bec6d6-ba1a-495e-a215-46b7d956b63c,,a8bec6d6-ba1a-495e-a215-46b7d956b63c,0.0,EmOHuC/o0o,com.sec.android.app.shealth,6254081f-7322-4cf4-83cd-ceb16d5655e7,22975331-7c69-4094-b3ca-aa19f83fdcf1,
0.0,2,2024-12-31 10:37:35.732,2024-12-31 10:37:35.732,5ae7ab51-e3e9-48bd-b3a6-224fb09ecfbf,,5ae7ab51-e3e9-48bd-b3a6-224fb09ecfbf,0.0,EmOHuC/o0o,com.sec.android.app.shealth,10e23303-fe4d-4310-8b12-4ef4569779ee,5a43fec6-fe4b-4e6d-ab47-66ecfc215ce9,
0.0,2,2024-12-31 10:40:05.580,2024-12-31 10:40:05.580,0fd39bae-51ff-4015-b175-7f7677d44d26,,0fd39bae-51ff-4015-b175-7f7677d44d26,0.0,EmOHuC/o0o,com.sec.android.app.shealth,ae0620b8-688e-499f-9115-cd45d1bf6011,e8733fec-8c8b-4a2f-9575-a9423da8d810,
0.0,2,2024-12-31 10:40:05.581,2024-12-31 10:40:05.581,0fd39bae-51ff-4015-b175-7f7677d44d26,,0fd39bae-51ff-4015-b175-7f7677d44d26,0.0,EmOHuC/o0o,com.sec.android.app.shealth,20372106-0b69-45f9-97d4-e78f43d3da66,bb5d3455-94d7-42f4-b0d3-a0d139a8f7fe,
0.0,2,2024-12-31 14:02:08.414,2024-12-31 14:02:08.414,81de4647-6acd-41e3-8e65-26a6e556a832,,81de4647-6acd-41e3-8e65-26a6e556a832,0.0,EmOHuC/o0o,com.sec.android.app.shealth,cc21f3a0-ee3a-4946-bc4f-f89fe09884ad,e8733fec-8c8b-4a2f-9575-a9423da8d810,
0.0,2,2025-01-20 15:34:06.993,2025-01-20 15:34:06.993,fdfb636c-caa7-4b5e-8e20-3b9e84364f07,,fdfb636c-caa7-4b5e-8e20-3b9e84364f07,0.0,EmOHuC/o0o,com.sec.android.app.shealth,20cd6c09-f560-403b-bb3f-3d3260ae7598,c77c2aff-1fa0-4b2d-b44c-7ed2ee5e3630,
0.0,2,2025-01-20 15:35:22.394,2025-01-20 15:35:22.394,c07345ff-c581-4af6-bdf5-85573ce73c8b,,c07345ff-c581-4af6-bdf5-85573ce73c8b,0.0,EmOHuC/o0o,com.sec.android.app.shealth,ae85f7e4-0ddf-491f-86a9-f9c964afbbb8,2d69fec5-30a9-4c39-ada9-0f0b0217e09e,
0.0,2,2025-01-20 15:32:16.314,2025-01-20 15:32:16.314,88bcd865-d16d-486f-bcd5-365706244e6f,,88bcd865-d16d-486f-bcd5-365706244e6f,0.0,EmOHuC/o0o,com.sec.android.app.shealth,d644b38d-1d3b-4c21-8378-e48dfdac560c,0d233a25-2001-40b5-b073-ff4978704342,
0.0,2,2025-01-20 15:32:16.314,2025-01-20 15:32:16.314,88bcd865-d16d-486f-bcd5-365706244e6f,,88bcd865-d16d-486f-bcd5-365706244e6f,0.0,EmOHuC/o0o,com.sec.android.app.shealth,f6dec9e0-68e1-40c9-a526-aa2e162714fe,53abb0bf-7f7c-4cf2-a06b-cbc7dde8fc76,
0.0,2,2025-01-20 15:32:16.314,2025-01-20 15:32:16.314,88bcd865-d16d-486f-bcd5-365706244e6f,,88bcd865-d16d-486f-bcd5-365706244e6f,0.0,EmOHuC/o0o,com.sec.android.app.shealth,d5b2de11-cafb-4df8-a4dd-726b58efd70f,cb5ed05c-617e-46d9-b788-e02bc3b9f712,
0.0,2,2025-01-20 15:32:16.314,2025-01-20 15:32:16.314,88bcd865-d16d-486f-bcd5-365706244e6f,,88bcd865-d16d-486f-bcd5-365706244e6f,0.0,EmOHuC/o0o,com.sec.android.app.shealth,58e2162d-29c6-4986-96cd-74e6c606428d,824d9232-743e-4e68-a44a-9a556eb815eb,
0.0,2,2025-01-20 15:32:16.314,2025-01-20 15:32:16.314,88bcd865-d16d-486f-bcd5-365706244e6f,,88bcd865-d16d-486f-bcd5-365706244e6f,0.0,EmOHuC/o0o,com.sec.android.app.shealth,20e40903-affe-4437-ada0-1be58e14709d,3433bda6-c511-4202-8638-b3e63be8f017,
0.0,2,2025-01-20 15:34:06.993,2025-01-20 15:34:06.993,fdfb636c-caa7-4b5e-8e20-3b9e84364f07,,fdfb636c-caa7-4b5e-8e20-3b9e84364f07,0.0,EmOHuC/o0o,com.sec.android.app.shealth,c7fa236c-3666-4cfe-96e4-097451a30735,5a43fec6-fe4b-4e6d-ab47-66ecfc215ce9,
0.0,2,2025-01-20 15:35:22.395,2025-01-20 15:35:22.395,c07345ff-c581-4af6-bdf5-85573ce73c8b,,c07345ff-c581-4af6-bdf5-85573ce73c8b,0.0,EmOHuC/o0o,com.sec.android.app.shealth,7e11c836-059c-44e6-b483-634c977e2063,bb5d3455-94d7-42f4-b0d3-a0d139a8f7fe,
0.0,2,2025-01-20 15:35:22.395,2025-01-20 15:35:22.395,c07345ff-c581-4af6-bdf5-85573ce73c8b,,c07345ff-c581-4af6-bdf5-85573ce73c8b,0.0,EmOHuC/o0o,com.sec.android.app.shealth,fa0af332-f8ba-4762-bc35-992b9cfa6659,e8733fec-8c8b-4a2f-9575-a9423da8d810,
0.0,2,2025-01-24 14:32:33.526,2025-01-24 14:32:33.526,c379eb70-fa01-46c0-9af3-070840aef61f,,c379eb70-fa01-46c0-9af3-070840aef61f,0.0,EmOHuC/o0o,com.sec.android.app.shealth,6a0fd8a4-14dd-4e04-9cc3-c0f1569551e7,bb5d3455-94d7-42f4-b0d3-a0d139a8f7fe,
0.0,2,2025-01-24 14:33:43.620,2025-01-24 14:33:43.620,c5fa12ec-50ba-4895-ad97-028dab4b9efd,,c5fa12ec-50ba-4895-ad97-028dab4b9efd,0.0,EmOHuC/o0o,com.sec.android.app.shealth,1b2bf1f3-752c-4a8a-adf3-c852de3d7a0c,3433bda6-c511-4202-8638-b3e63be8f017,
0.0,2,2025-01-24 14:33:43.620,2025-01-24 14:33:43.620,c5fa12ec-50ba-4895-ad97-028dab4b9efd,,c5fa12ec-50ba-4895-ad97-028dab4b9efd,0.0,EmOHuC/o0o,com.sec.android.app.shealth,f6c442da-2914-4d41-9e40-841df9fc91a3,eeb64178-4f3e-4974-8633-74efead62e8c,
0.0,2,2025-01-24 14:34:31.903,2025-01-24 14:34:31.903,d373268e-ad70-4863-82db-1a8484d5f098,,d373268e-ad70-4863-82db-1a8484d5f098,0.0,EmOHuC/o0o,com.sec.android.app.shealth,937d51c6-f190-43f4-94e6-9a0fd73890a9,a8a85c60-33ae-468f-b246-17e3aa28c1c9,
0.0,2,2025-01-24 14:34:31.903,2025-01-24 14:34:31.903,d373268e-ad70-4863-82db-1a8484d5f098,,d373268e-ad70-4863-82db-1a8484d5f098,0.0,EmOHuC/o0o,com.sec.android.app.shealth,4c33e2d3-5ac8-4f58-b1af-62a1546a2b64,d8d38766-98f4-4b20-9dd0-ebaf6a93cc92,
0.0,2,2025-01-24 14:34:31.903,2025-01-24 14:34:31.903,d373268e-ad70-4863-82db-1a8484d5f098,,d373268e-ad70-4863-82db-1a8484d5f098,0.0,EmOHuC/o0o,com.sec.android.app.shealth,7fedc60b-013c-4faa-8e10-84202497fe33,5a43fec6-fe4b-4e6d-ab47-66ecfc215ce9,
0.0,2,2025-01-24 14:32:33.526,2025-01-24 14:32:33.526,c379eb70-fa01-46c0-9af3-070840aef61f,,c379eb70-fa01-46c0-9af3-070840aef61f,0.0,EmOHuC/o0o,com.sec.android.app.shealth,3eb9bc94-a284-47fb-8642-bfe85a10f3eb,e8733fec-8c8b-4a2f-9575-a9423da8d810,
0.0,2,2025-01-24 14:32:48.876,2025-01-24 14:32:48.876,0cf75af6-027e-4f52-8537-0cd0b99071ec,,0cf75af6-027e-4f52-8537-0cd0b99071ec,0.0,EmOHuC/o0o,com.sec.android.app.shealth,11f4e9bb-c8fa-4d63-aeef-be7baaaab3ad,9c2fc978-74df-4162-8c80-d239a391fac1,
0.0,2,2025-01-24 14:33:43.620,2025-01-24 14:33:43.620,c5fa12ec-50ba-4895-ad97-028dab4b9efd,,c5fa12ec-50ba-4895-ad97-028dab4b9efd,0.0,EmOHuC/o0o,com.sec.android.app.shealth,1d81d182-0e82-4dd2-a8a0-e59ee640e99c,1eca1fc4-89d9-42e9-8df5-a1e27afd7c3d,
0.0,2,2025-01-25 12:20:15.239,2025-01-25 12:20:15.239,ffbc6eda-9b51-47db-ab41-a8faa549955d,,ffbc6eda-9b51-47db-ab41-a8faa549955d,0.0,EmOHuC/o0o,com.sec.android.app.shealth,846fecda-2a84-4458-8f0c-20991a353eec,d4f4d7b1-acc5-482c-88d1-2ad33a7fc622,
0.0,2,2025-01-25 12:20:15.239,2025-01-25 12:20:15.239,ffbc6eda-9b51-47db-ab41-a8faa549955d,,ffbc6eda-9b51-47db-ab41-a8faa549955d,0.0,EmOHuC/o0o,com.sec.android.app.shealth,ce478aed-f59f-4c0d-bfdf-7ae98f94af6b,6870bb1a-b20b-47e3-b9a9-15ef9200355b,
0.0,2,2025-01-25 12:20:15.239,2025-01-25 12:20:15.239,ffbc6eda-9b51-47db-ab41-a8faa549955d,,ffbc6eda-9b51-47db-ab41-a8faa549955d,0.0,EmOHuC/o0o,com.sec.android.app.shealth,09c960e6-e292-4659-a93e-b128fbcc9605,d8d38766-98f4-4b20-9dd0-ebaf6a93cc92,
0.0,2,2025-01-25 12:21:01.254,2025-01-25 12:21:01.254,fef42f04-9b91-4514-ba80-8d88dce5e198,,fef42f04-9b91-4514-ba80-8d88dce5e198,0.0,EmOHuC/o0o,com.sec.android.app.shealth,9d6fa691-55b4-4282-b16b-b13356e8a677,08cb9d20-6fe0-4ee0-b3d9-0e4198069843,
0.0,2,2025-01-25 12:21:01.254,2025-01-25 12:21:01.254,fef42f04-9b91-4514-ba80-8d88dce5e198,,fef42f04-9b91-4514-ba80-8d88dce5e198,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0c00c810-45e1-47b8-b59c-6264097babb0,fbeac5f4-38d2-47da-8663-a1fb69d814dd,
0.0,2,2025-01-25 12:23:22.961,2025-01-25 12:23:22.961,183b6027-a3c6-4d05-a622-776ab5a0a705,,183b6027-a3c6-4d05-a622-776ab5a0a705,0.0,EmOHuC/o0o,com.sec.android.app.shealth,02c97b89-bf4b-4414-a2ba-8949bd7657eb,992fc742-c82a-4046-8b53-6afaaa6885ca,
0.0,2,2025-01-25 12:20:15.239,2025-01-25 12:20:15.239,ffbc6eda-9b51-47db-ab41-a8faa549955d,,ffbc6eda-9b51-47db-ab41-a8faa549955d,0.0,EmOHuC/o0o,com.sec.android.app.shealth,004518c3-dbc6-4675-a46a-57df2c629c0f,53abb0bf-7f7c-4cf2-a06b-cbc7dde8fc76,
