com.samsung.shealth.rewards,6302031,5
number_of_streak,start_time,exercise_type,device_type,exercise_session_id,update_time,create_time,source_pkg_name,program_id,title,time_offset,extra_data,deviceuuid,pkg_name,controller_id,end_time,datauuid,is_visible
,2022-09-04 18:30:00.000,,100003,,2024-01-18 13:06:47.593,2024-01-18 13:06:47.593,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":10868}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-09-04 18:30:00.000,08cff52e-9aa2-4a4e-80ef-c5adf457cdf9,1,
,2022-07-13 18:30:00.000,,100003,,2024-01-18 13:06:47.591,2024-01-18 13:06:47.591,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":11476}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-07-13 18:30:00.000,2d4e7b8a-6906-4516-bfef-fa6d0cafc5f2,1,
,2022-09-01 18:30:00.000,,100003,,2024-01-18 13:06:47.592,2024-01-18 13:06:47.592,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":16528}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-09-01 18:30:00.000,9837f262-91fe-4b30-a58f-c586e58ae76d,1,
,2022-09-30 18:30:00.000,,100003,,2024-01-18 13:06:47.594,2024-01-18 13:06:47.594,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":11899}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-09-30 18:30:00.000,8a17952e-bc3e-4118-8db7-370d59ff3448,1,
,2022-08-29 18:30:00.000,,100003,,2024-01-18 13:06:47.592,2024-01-18 13:06:47.592,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":13806}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-08-29 18:30:00.000,16653467-bd0e-405b-a082-a2010366b97a,1,
,2022-09-07 18:30:00.000,,100003,,2024-01-18 13:06:47.593,2024-01-18 13:06:47.593,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":15380}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-09-07 18:30:00.000,b53e38e9-6162-4129-b915-27a7c457dafe,1,
,2022-10-02 18:30:00.000,,100003,,2024-01-18 13:06:47.594,2024-01-18 13:06:47.594,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":10238}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-10-02 18:30:00.000,05738e37-8fd1-47c2-bf5a-282420a83486,1,
,2022-10-20 18:30:00.000,,100003,,2024-01-18 13:06:47.595,2024-01-18 13:06:47.595,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":10581}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-10-20 18:30:00.000,ed4d12d4-e739-4bb9-90c1-287aa5a94d1b,1,
,2022-07-08 18:30:00.000,,100003,,2024-01-18 13:06:47.591,2024-01-18 13:06:47.591,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":6000,""mValue"":6538}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-07-08 18:30:00.000,31a336af-a907-4d61-bb1c-9e4802f86e96,1,
,2022-10-01 18:30:00.000,,100003,,2024-01-18 13:06:47.594,2024-01-18 13:06:47.594,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":11199}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-10-01 18:30:00.000,f0c182c9-5453-4155-af7e-63091a5994bd,1,
,2022-09-02 18:30:00.000,,100003,,2024-01-18 13:06:47.593,2024-01-18 13:06:47.593,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":13285}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-09-02 18:30:00.000,163d9c10-eb91-4f3c-8a74-4a836f91bef5,1,
,2022-12-03 18:30:00.000,,100003,,2024-01-18 13:06:47.596,2024-01-18 13:06:47.596,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":17767}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-12-03 18:30:00.000,cb1e440a-5944-4a8b-a7e3-267c88fe4226,1,
,2022-12-23 18:30:00.000,,100003,,2024-01-18 13:06:47.610,2024-01-18 13:06:47.610,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":13101}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-12-23 18:30:00.000,f3bdbb98-4594-4f25-89b9-d04aeea7459d,1,
,2022-08-31 18:30:00.000,,100003,,2024-01-18 13:06:47.592,2024-01-18 13:06:47.592,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":12424}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-08-31 18:30:00.000,8b521f39-cf17-4ea6-854c-5a0cce6a52cd,1,
,2022-11-12 18:30:00.000,,100003,,2024-01-18 13:06:47.595,2024-01-18 13:06:47.595,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":16404}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-11-12 18:30:00.000,f5767f8d-3247-45d7-810a-0777ad7f15e2,1,
,2022-09-22 18:30:00.000,,100003,,2024-01-18 13:06:47.594,2024-01-18 13:06:47.594,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":11495}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-09-22 18:30:00.000,845a3f12-6d1f-4cda-b61f-18d0151ec76e,1,
,2022-11-18 18:30:00.000,,100003,,2024-01-18 13:06:47.595,2024-01-18 13:06:47.595,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":10241}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-11-18 18:30:00.000,1331d9b2-3892-4249-8fd9-b8e92ced6121,1,
,2022-12-02 18:30:00.000,,100003,,2024-01-18 13:06:47.596,2024-01-18 13:06:47.596,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":11662}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-12-02 18:30:00.000,435624b3-1d85-40ab-9b03-8ff2911762c9,1,
,2022-12-30 18:30:00.000,,100003,,2024-01-18 13:06:47.611,2024-01-18 13:06:47.611,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":28993}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-12-30 18:30:00.000,bbb9738c-9fae-4830-9418-441eeef89751,1,
,2022-09-23 18:30:00.000,,100003,,2024-01-18 13:06:47.594,2024-01-18 13:06:47.594,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":18656}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-09-23 18:30:00.000,d9afaa3f-d528-4365-acf3-6d122735bf6d,1,
,2022-11-01 18:30:00.000,,100003,,2024-01-18 13:06:47.595,2024-01-18 13:06:47.595,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":11725}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-11-01 18:30:00.000,b4383c0f-4d7b-46ab-bf1d-347daf3c104a,1,
,2022-12-09 18:30:00.000,,100003,,2024-01-18 13:06:47.596,2024-01-18 13:06:47.596,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":16116}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-12-09 18:30:00.000,ec203271-c4d4-4b46-89cd-392d05a536c4,1,
,2022-10-15 18:30:00.000,,100003,,2024-01-18 13:06:47.594,2024-01-18 13:06:47.594,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":15503}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-10-15 18:30:00.000,acc8562a-0cb1-4e1c-897a-a8e458ff1440,1,
,2023-01-20 18:30:00.000,,100003,,2024-01-18 13:06:47.612,2024-01-18 13:06:47.612,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":12317}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-01-20 18:30:00.000,37a30a05-c3ec-48d8-bcff-f932c3b5d2b8,1,
,2022-12-18 18:30:00.000,,100003,,2024-01-18 13:06:47.609,2024-01-18 13:06:47.609,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":13618}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-12-18 18:30:00.000,bc5536d8-b162-45f5-a520-b70aca1a21c0,1,
,2022-10-28 18:30:00.000,,100003,,2024-01-18 13:06:47.595,2024-01-18 13:06:47.595,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":10083}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-10-28 18:30:00.000,ea50e7c8-9f03-4015-97a7-e2238e4761a0,1,
,2023-01-14 18:30:00.000,,100003,,2024-01-18 13:06:47.611,2024-01-18 13:06:47.611,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":11521}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-01-14 18:30:00.000,eb8fd5b4-5b96-430c-b9f6-09b27103ad41,1,
,2022-12-20 18:30:00.000,,100003,,2024-01-18 13:06:47.609,2024-01-18 13:06:47.609,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":12188}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-12-20 18:30:00.000,3bb81c3a-fb78-4aac-86e1-16c2be84b57a,1,
,2022-10-27 18:30:00.000,,100003,,2024-01-18 13:06:47.595,2024-01-18 13:06:47.595,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":13851}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-10-27 18:30:00.000,ff5c8658-6176-4914-a5d1-f786beb38908,1,
,2022-12-31 18:30:00.000,,100003,,2024-01-18 13:06:47.611,2024-01-18 13:06:47.611,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":13679}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-12-31 18:30:00.000,3ca3e238-28e8-4354-adfd-de31cf45e373,1,
,2023-01-02 18:30:00.000,,100003,,2024-01-18 13:06:47.611,2024-01-18 13:06:47.611,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":13743}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-01-02 18:30:00.000,82c0a2cc-b489-4f2a-963f-467fd195b7a7,1,
,2022-12-19 18:30:00.000,,100003,,2024-01-18 13:06:47.609,2024-01-18 13:06:47.609,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":14699}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-12-19 18:30:00.000,c8f84f4f-a3fa-4c09-a8e2-8daf2644f18f,1,
,2022-12-21 18:30:00.000,,100003,,2024-01-18 13:06:47.609,2024-01-18 13:06:47.609,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":13650}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-12-21 18:30:00.000,1a73c3a3-8a0d-42d1-be25-464297dbf556,1,
,2022-11-19 18:30:00.000,,100003,,2024-01-18 13:06:47.596,2024-01-18 13:06:47.596,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":11672}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-11-19 18:30:00.000,08b9ae8c-cabe-4e34-802d-d6372971e7a2,1,
,2023-02-17 18:30:00.000,,100003,,2024-01-18 13:06:47.613,2024-01-18 13:06:47.613,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":11655}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-02-17 18:30:00.000,97fd9df1-b17c-4774-aece-013b33fbd67d,1,
,2022-12-22 18:30:00.000,,100003,,2024-01-18 13:06:47.609,2024-01-18 13:06:47.609,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":10724}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-12-22 18:30:00.000,1d9ba641-e67a-4773-9194-a95bc43a7e44,1,
,2023-03-21 18:30:00.000,,100003,,2024-01-18 13:06:47.614,2024-01-18 13:06:47.614,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":11304}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-03-21 18:30:00.000,f2c385cf-f37a-475e-aee8-81847eca820d,1,
,2023-02-02 18:30:00.000,,100003,,2024-01-18 13:06:47.612,2024-01-18 13:06:47.612,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":10663}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-02-02 18:30:00.000,d97c10d4-6365-4512-9731-febfd3105dce,1,
,2023-01-28 18:30:00.000,,100003,,2024-01-18 13:06:47.612,2024-01-18 13:06:47.612,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":14224}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-01-28 18:30:00.000,b91d5a21-d82b-4aaf-a87b-cb4ff239f783,1,
,2022-12-12 18:30:00.000,,100003,,2024-01-18 13:06:47.596,2024-01-18 13:06:47.596,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":12670}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-12-12 18:30:00.000,71985d93-3041-47c1-ac29-2730c91fa7cd,1,
,2023-04-18 18:30:00.000,,100003,,2024-01-18 13:06:47.615,2024-01-18 13:06:47.615,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":10992}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-04-18 18:30:00.000,4bf8c7a5-3fa9-4ce4-98d2-0ff786e61e67,1,
,2022-12-29 18:30:00.000,,100003,,2024-01-18 13:06:47.611,2024-01-18 13:06:47.611,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":19316}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-12-29 18:30:00.000,0c22192e-af53-4b81-9c1f-67dae4c79445,1,
,2023-02-11 18:30:00.000,,100003,,2024-01-18 13:06:47.613,2024-01-18 13:06:47.613,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":14973}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-02-11 18:30:00.000,785bcda0-faa9-47c5-97f9-35d418df6bd1,1,
,2023-03-18 18:30:00.000,,100003,,2024-01-18 13:06:47.614,2024-01-18 13:06:47.614,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":12004}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-03-18 18:30:00.000,cdbf9475-8c58-4919-b94c-567f7e148fe6,1,
,2023-03-16 18:30:00.000,,100003,,2024-01-18 13:06:47.614,2024-01-18 13:06:47.614,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":12703}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-03-16 18:30:00.000,4ce8173c-433e-4cff-bec1-6c333bccaede,1,
,2023-01-26 18:30:00.000,,100003,,2024-01-18 13:06:47.612,2024-01-18 13:06:47.612,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":11275}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-01-26 18:30:00.000,fe6487ff-852a-4cff-bc39-c30004ee2518,1,
,2022-12-30 18:30:00.000,,100003,,2024-01-18 13:06:47.611,2024-01-18 13:06:47.611,,,tracker_pedometer_reward_most_walking_day,UTC+0530,"{""mTarget"":-1,""mValue"":28993}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2022-12-30 18:30:00.000,3f22978e-39e4-4f56-8c25-5e918ee77a3b,1,
,2023-03-14 18:30:00.000,,100003,,2024-01-18 13:06:47.613,2024-01-18 13:06:47.613,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":12578}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-03-14 18:30:00.000,c7ff5ed4-96ec-40b5-ad57-987b9e512a55,1,
,2023-01-07 18:30:00.000,,100003,,2024-01-18 13:06:47.611,2024-01-18 13:06:47.611,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":10462}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-01-07 18:30:00.000,725f74c7-61cc-4adf-88eb-9a9edabc04c7,1,
,2023-02-03 18:30:00.000,,100003,,2024-01-18 13:06:47.612,2024-01-18 13:06:47.612,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":12560}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-02-03 18:30:00.000,48a89ec0-6840-4f8d-8171-579b46f8ea29,1,
,2023-01-25 18:30:00.000,,100003,,2024-01-18 13:06:47.612,2024-01-18 13:06:47.612,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":13424}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-01-25 18:30:00.000,e75d7429-1ff2-4417-a66e-e79950920af1,1,
,2023-04-14 18:30:00.000,,100003,,2024-01-18 13:06:47.615,2024-01-18 13:06:47.615,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":11208}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-04-14 18:30:00.000,68422f55-0d92-4045-ba66-1e52589a46f9,1,
,2023-03-10 18:30:00.000,,100003,,2024-01-18 13:06:47.613,2024-01-18 13:06:47.613,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":20550}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-03-10 18:30:00.000,28e9c3a5-8677-46cd-8de9-ff25d6bb62fc,1,
,2023-05-05 18:30:00.000,,100003,,2024-01-18 13:06:47.639,2024-01-18 13:06:47.639,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":12228}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-05-05 18:30:00.000,32b48db2-6cbc-4027-b4aa-8a20995483c4,1,
,2023-02-10 18:30:00.000,,100003,,2024-01-18 13:06:47.613,2024-01-18 13:06:47.613,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":25919}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-02-10 18:30:00.000,4020099f-fe64-4c8e-8735-19058b2794d9,1,
,2023-04-05 18:30:00.000,,100003,,2024-01-18 13:06:47.614,2024-01-18 13:06:47.614,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":11599}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-04-05 18:30:00.000,264fec85-485a-4a49-8204-365d720ab854,1,
,2023-04-28 18:30:00.000,,100003,,2024-01-18 13:06:47.616,2024-01-18 13:06:47.616,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":11084}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-04-28 18:30:00.000,c0cce8e8-aba7-4d0d-ba79-f96d9257b74a,1,
,2023-03-17 18:30:00.000,,100003,,2024-01-18 13:06:47.614,2024-01-18 13:06:47.614,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":17439}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-03-17 18:30:00.000,c94b9540-b8d9-4a31-925b-9aea43de51a6,1,
,2023-03-24 18:30:00.000,,100003,,2024-01-18 13:06:47.614,2024-01-18 13:06:47.614,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":25580}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-03-24 18:30:00.000,e52eba57-1ed3-4695-933b-41617b867116,1,
,2023-04-08 18:30:00.000,,100003,,2024-01-18 13:06:47.615,2024-01-18 13:06:47.615,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":10102}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-04-08 18:30:00.000,af2b9a3f-abe4-4261-b592-6fbe785f9e72,1,
,2023-04-07 18:30:00.000,,100003,,2024-01-18 13:06:47.615,2024-01-18 13:06:47.615,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":15066}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-04-07 18:30:00.000,da57b307-234b-49c9-8941-89209d121d04,1,
,2023-05-19 18:30:00.000,,100003,,2024-01-18 13:06:47.654,2024-01-18 13:06:47.654,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":17075}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-05-19 18:30:00.000,a6c61683-188b-4760-b989-f96ae02b4e05,1,
,2023-04-26 18:30:00.000,,100003,,2024-01-18 13:06:47.616,2024-01-18 13:06:47.616,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":17673}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-04-26 18:30:00.000,7895e72a-105d-4c74-a5c3-8a7034650d67,1,
,2023-05-02 18:30:00.000,,100003,,2024-01-18 13:06:47.616,2024-01-18 13:06:47.616,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":12325}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-05-02 18:30:00.000,26aeca0c-c079-4b97-9fed-a736323c802f,1,
,2023-06-20 18:30:00.000,,100003,,2024-01-18 13:06:47.656,2024-01-18 13:06:47.656,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":13887}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-06-20 18:30:00.000,f5aa154e-1b9a-40e6-9532-c2731f618c11,1,
,2023-03-03 18:30:00.000,,100003,,2024-01-18 13:06:47.613,2024-01-18 13:06:47.613,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":11827}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-03-03 18:30:00.000,279c5bbe-ed16-4e8e-ace4-74b36e567d27,1,
,2023-05-12 18:30:00.000,,100003,,2024-01-18 13:06:47.654,2024-01-18 13:06:47.654,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":12381}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-05-12 18:30:00.000,aafa3916-1f5e-48ba-8b6e-36cbae6a0bfa,1,
,2023-05-26 18:30:00.000,,100003,,2024-01-18 13:06:47.654,2024-01-18 13:06:47.654,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":12502}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-05-26 18:30:00.000,da50007d-ed5f-47ff-97c3-973405112e5a,1,
,2023-05-29 18:30:00.000,,100003,,2024-01-18 13:06:47.655,2024-01-18 13:06:47.655,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":14047}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-05-29 18:30:00.000,73bfa2dd-0026-4243-af5f-32fdda60c9f1,1,
,2023-04-22 18:30:00.000,,100003,,2024-01-18 13:06:47.615,2024-01-18 13:06:47.615,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":10907}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-04-22 18:30:00.000,d284f8aa-8d0b-44d0-be0d-ebbd14f8291e,1,
,2023-06-16 18:30:00.000,,100003,,2024-01-18 13:06:47.655,2024-01-18 13:06:47.655,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":11899}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-06-16 18:30:00.000,15cf74b9-1a3b-49aa-95fa-be2685c69b2e,1,
,2023-03-22 18:30:00.000,,100003,,2024-01-18 13:06:47.614,2024-01-18 13:06:47.614,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":10268}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-03-22 18:30:00.000,b98fee3d-3e1e-4770-be47-e097487f14b6,1,
,2023-05-18 18:30:00.000,,100003,,2024-01-18 13:06:47.654,2024-01-18 13:06:47.654,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":11848}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-05-18 18:30:00.000,052bb6ff-6866-435e-aa49-67458c96d324,1,
,2023-04-23 18:30:00.000,,100003,,2024-01-18 13:06:47.616,2024-01-18 13:06:47.616,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":10757}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-04-23 18:30:00.000,5f54454d-b795-4a59-93dc-b5f1f95c57f8,1,
,2023-03-02 18:30:00.000,,100003,,2024-01-18 13:06:47.613,2024-01-18 13:06:47.613,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":12229}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-03-02 18:30:00.000,8d04c9e2-7e8f-433a-9647-9b8ad31f4574,1,
,2023-05-10 18:30:00.000,,100003,,2024-01-18 13:06:47.645,2024-01-18 13:06:47.645,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":12057}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-05-10 18:30:00.000,73abbcf0-b421-46da-814c-8aa67ef8b0d6,1,
,2023-04-27 18:30:00.000,,100003,,2024-01-18 13:06:47.616,2024-01-18 13:06:47.616,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":10226}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-04-27 18:30:00.000,7baa1981-d40f-4498-bfd3-00551998797f,1,
,2023-06-15 18:30:00.000,,100003,,2024-01-18 13:06:47.655,2024-01-18 13:06:47.655,,,tracker_pedometer_reward_target_achieved,UTC+0530,"{""mTarget"":10000,""mValue"":13860}",EmOHuC/o0o,com.sec.android.app.shealth,tracker.pedometer,2023-06-15 18:30:00.000,9a1d8456-5027-46ce-ba93-a4ebeec919f8,1,
